### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 200 ###

time; nVar; meanHD; totalPunctuation; productivityPunctuation; qualityPunctuation; bergerCommunity; simpsonCommunity; shannonCommunity; bergerHD; simpsonHD; shannonHD; param
2790; 56.98; 7.19306; 0.804977; 0; 0.804977; 0.0552957; 0.970182; 0.921808; 0.383126; 0.231073; 0.746927; 0
2820; 56.44; 7.2202; 0.805039; 0; 0.805039; 0.0549125; 0.970178; 0.920817; 0.384463; 0.231543; 0.744705; 0
2850; 56.595; 7.20888; 0.805153; 0; 0.805153; 0.0549896; 0.97003; 0.920508; 0.383138; 0.230838; 0.745153; 0
2880; 56.385; 7.22183; 0.804579; 0; 0.804579; 0.0553207; 0.96988; 0.918982; 0.383105; 0.230327; 0.745258; 0
2910; 56.615; 7.19602; 0.804422; 0; 0.804422; 0.0560225; 0.969803; 0.918888; 0.384877; 0.2315; 0.744656; 0
2940; 56.465; 7.19673; 0.804824; 0; 0.804824; 0.0549021; 0.969857; 0.91894; 0.381774; 0.229893; 0.747332; 0
2970; 56.55; 7.2199; 0.805326; 0; 0.805326; 0.0543607; 0.969906; 0.919313; 0.382339; 0.230469; 0.746072; 0
0; 9.98; 4.09296; 0.537367; 0.1031; 0.434268; 0.115887; 0.895655; 0.991047; 0.340516; 0.224714; 0.902785; 0.3
30; 12.17; 5.03796; 0.657995; 0.106795; 0.5512; 0.141487; 0.918892; 0.817999; 0.451962; 0.302738; 0.745859; 0.3
60; 34.405; 5.82857; 0.664262; 0.108181; 0.55608; 0.0997938; 0.947972; 0.86392; 0.418584; 0.268453; 0.747019; 0.3
90; 45.555; 6.20163; 0.668296; 0.109561; 0.558734; 0.0818242; 0.958451; 0.88356; 0.408461; 0.256986; 0.74681; 0.3
120; 52.275; 6.40194; 0.67076; 0.110757; 0.560003; 0.0752957; 0.962582; 0.893225; 0.400791; 0.249342; 0.747404; 0.3
150; 55.515; 6.45867; 0.672567; 0.11169; 0.560877; 0.0698896; 0.965283; 0.901008; 0.399011; 0.247632; 0.748441; 0.3
180; 56.865; 6.49582; 0.674511; 0.112833; 0.561678; 0.0660079; 0.966188; 0.903411; 0.397083; 0.246113; 0.749952; 0.3
210; 57.105; 6.52796; 0.675275; 0.113797; 0.561478; 0.0650791; 0.966769; 0.905731; 0.396173; 0.244942; 0.749769; 0.3
240; 57.45; 6.54571; 0.676687; 0.114718; 0.561969; 0.0650271; 0.966574; 0.906087; 0.396662; 0.245062; 0.749897; 0.3
270; 56.62; 6.57694; 0.677849; 0.115629; 0.562221; 0.0653728; 0.966284; 0.906455; 0.394588; 0.24349; 0.749255; 0.3
300; 55.955; 6.59612; 0.679181; 0.116551; 0.56263; 0.0653373; 0.966139; 0.906945; 0.394869; 0.243481; 0.750447; 0.3
330; 55.805; 6.59296; 0.680534; 0.117534; 0.563; 0.0648917; 0.965902; 0.907115; 0.395373; 0.243969; 0.7507; 0.3
360; 54.665; 6.58286; 0.681256; 0.118353; 0.562903; 0.0670846; 0.965194; 0.90639; 0.393673; 0.243833; 0.751559; 0.3
390; 54.045; 6.63061; 0.681263; 0.119022; 0.562241; 0.068359; 0.96478; 0.905683; 0.392097; 0.241531; 0.753288; 0.3
420; 53.45; 6.61888; 0.683057; 0.120037; 0.56302; 0.0686776; 0.964329; 0.905323; 0.393528; 0.243117; 0.752751; 0.3
450; 52.86; 6.61092; 0.683606; 0.120751; 0.562856; 0.0681903; 0.964095; 0.904782; 0.393422; 0.243181; 0.752512; 0.3
480; 52.245; 6.62051; 0.685298; 0.121563; 0.563735; 0.0678363; 0.963775; 0.905424; 0.394586; 0.244075; 0.75339; 0.3
510; 51.615; 6.64459; 0.685656; 0.122274; 0.563382; 0.0695044; 0.963493; 0.904445; 0.392799; 0.242389; 0.753613; 0.3
540; 51.56; 6.63194; 0.685988; 0.122746; 0.563243; 0.0697897; 0.963182; 0.905625; 0.394036; 0.243309; 0.752826; 0.3
570; 50.575; 6.65071; 0.686891; 0.123395; 0.563496; 0.068636; 0.962947; 0.905628; 0.392422; 0.241986; 0.754015; 0.3
600; 50.12; 6.67735; 0.686973; 0.123979; 0.562994; 0.0682736; 0.962935; 0.906262; 0.39121; 0.24118; 0.75394; 0.3
630; 49.64; 6.64673; 0.688782; 0.12462; 0.564163; 0.0685256; 0.962773; 0.906418; 0.390121; 0.240912; 0.755182; 0.3
660; 49.525; 6.6651; 0.688737; 0.125162; 0.563575; 0.0690462; 0.962195; 0.905204; 0.389902; 0.240336; 0.755501; 0.3
690; 48.715; 6.67255; 0.689482; 0.125691; 0.563791; 0.0697751; 0.961873; 0.906152; 0.392709; 0.242207; 0.752774; 0.3
720; 47.885; 6.67429; 0.689982; 0.126226; 0.563756; 0.0691295; 0.961823; 0.90628; 0.390027; 0.24068; 0.756013; 0.3
750; 47.66; 6.65041; 0.690394; 0.126703; 0.563691; 0.0716243; 0.960956; 0.904122; 0.391504; 0.242049; 0.75413; 0.3
780; 47.405; 6.67918; 0.690956; 0.12707; 0.563886; 0.0700895; 0.961148; 0.905472; 0.389763; 0.24091; 0.756253; 0.3
810; 46.915; 6.67541; 0.692154; 0.127606; 0.564548; 0.0701645; 0.961026; 0.906409; 0.392643; 0.242493; 0.753813; 0.3
840; 46.465; 6.71204; 0.692012; 0.127955; 0.564057; 0.0696814; 0.960871; 0.905231; 0.390916; 0.240777; 0.754701; 0.3
870; 46.58; 6.69021; 0.691966; 0.128109; 0.563857; 0.0706581; 0.960784; 0.905575; 0.389429; 0.24045; 0.754986; 0.3
900; 46.19; 6.68327; 0.693018; 0.128641; 0.564377; 0.0699355; 0.960477; 0.906599; 0.39183; 0.241986; 0.755701; 0.3
930; 45.685; 6.67255; 0.693186; 0.129023; 0.564162; 0.0713411; 0.960256; 0.904808; 0.390673; 0.241215; 0.756949; 0.3
960; 45.76; 6.69204; 0.692934; 0.129185; 0.563749; 0.069823; 0.96041; 0.90589; 0.389833; 0.239992; 0.755299; 0.3
990; 45.465; 6.71255; 0.693848; 0.129747; 0.564102; 0.0712245; 0.960089; 0.907584; 0.389461; 0.240303; 0.756035; 0.3
1020; 44.84; 6.68694; 0.694417; 0.130176; 0.56424; 0.0717201; 0.959551; 0.904066; 0.390812; 0.241465; 0.756904; 0.3
1050; 44.94; 6.71745; 0.694577; 0.130489; 0.564088; 0.0716868; 0.959504; 0.905113; 0.390394; 0.240419; 0.755378; 0.3
1080; 44.875; 6.7151; 0.694581; 0.130732; 0.563849; 0.0721533; 0.958752; 0.901826; 0.389652; 0.240207; 0.754841; 0.3
1110; 44.73; 6.7349; 0.69463; 0.130861; 0.563769; 0.0708226; 0.959299; 0.904052; 0.388024; 0.239069; 0.75626; 0.3
1140; 44.53; 6.68724; 0.695676; 0.131376; 0.5643; 0.0720949; 0.958675; 0.903686; 0.388809; 0.240146; 0.75813; 0.3
1170; 43.87; 6.68469; 0.695911; 0.131702; 0.564209; 0.0724989; 0.95859; 0.905119; 0.38908; 0.240122; 0.757574; 0.3
1200; 43.38; 6.71857; 0.695582; 0.131916; 0.563666; 0.0729425; 0.958265; 0.902947; 0.388226; 0.239525; 0.75699; 0.3
1230; 43.415; 6.6851; 0.696305; 0.132202; 0.564103; 0.0733111; 0.958008; 0.903451; 0.388084; 0.239995; 0.759101; 0.3
1260; 42.975; 6.69163; 0.697052; 0.132571; 0.564481; 0.0734382; 0.957833; 0.903862; 0.391268; 0.241432; 0.756331; 0.3
1290; 42.62; 6.70296; 0.697295; 0.132807; 0.564489; 0.073259; 0.958008; 0.905314; 0.387778; 0.239471; 0.757963; 0.3
1320; 42.42; 6.69408; 0.697413; 0.133105; 0.564308; 0.0737755; 0.957524; 0.901937; 0.389596; 0.240477; 0.758424; 0.3
1350; 42.895; 6.71786; 0.698014; 0.133387; 0.564627; 0.0728926; 0.957932; 0.903443; 0.389592; 0.240784; 0.757961; 0.3
1380; 42.625; 6.7198; 0.698534; 0.133642; 0.564892; 0.0733007; 0.957482; 0.903952; 0.388984; 0.240135; 0.758281; 0.3
1410; 42.205; 6.76367; 0.698005; 0.133774; 0.564231; 0.0740275; 0.957105; 0.90229; 0.387187; 0.238609; 0.757223; 0.3
1440; 42.24; 6.7498; 0.698488; 0.134002; 0.564486; 0.0738484; 0.95743; 0.903337; 0.38905; 0.239568; 0.75747; 0.3
1470; 42.19; 6.73296; 0.698708; 0.134229; 0.564479; 0.0730133; 0.957344; 0.904461; 0.388486; 0.240126; 0.757199; 0.3
1500; 41.925; 6.71673; 0.699017; 0.134436; 0.564581; 0.0732882; 0.957346; 0.903533; 0.388944; 0.240198; 0.759016; 0.3
1530; 42.04; 6.73918; 0.699648; 0.134795; 0.564853; 0.0737568; 0.957156; 0.903595; 0.38863; 0.239718; 0.757857; 0.3
1560; 41.785; 6.71683; 0.699182; 0.134765; 0.564417; 0.0732049; 0.95713; 0.904934; 0.387901; 0.23933; 0.758847; 0.3
1590; 41.54; 6.71072; 0.699338; 0.135049; 0.564289; 0.0733757; 0.957168; 0.904118; 0.387651; 0.23939; 0.758793; 0.3
1620; 41.635; 6.74204; 0.700506; 0.135384; 0.565122; 0.0736985; 0.957386; 0.905085; 0.387684; 0.239019; 0.758743; 0.3
1650; 41.555; 6.76184; 0.700162; 0.135546; 0.564616; 0.074419; 0.956976; 0.903705; 0.386943; 0.239041; 0.758739; 0.3
1680; 41.47; 6.75949; 0.701013; 0.135964; 0.565049; 0.0756039; 0.956875; 0.90376; 0.388369; 0.23981; 0.758783; 0.3
1710; 41.5; 6.73551; 0.700656; 0.136062; 0.564594; 0.0744107; 0.956861; 0.90534; 0.387732; 0.239782; 0.759467; 0.3
1740; 41.125; 6.74643; 0.701013; 0.136258; 0.564755; 0.0737651; 0.956742; 0.902362; 0.387464; 0.23938; 0.75879; 0.3
1770; 41.57; 6.75674; 0.701174; 0.136484; 0.56469; 0.0750812; 0.956697; 0.903391; 0.386697; 0.238141; 0.7597; 0.3
1800; 41.475; 6.77786; 0.701141; 0.136587; 0.564554; 0.0748084; 0.956767; 0.904674; 0.386029; 0.238003; 0.759913; 0.3
1830; 41.115; 6.76776; 0.701923; 0.136885; 0.565038; 0.0755518; 0.956613; 0.902107; 0.386376; 0.238864; 0.758849; 0.3
1860; 41.45; 6.76449; 0.70304; 0.137259; 0.565781; 0.075; 0.956537; 0.903107; 0.387826; 0.239983; 0.759568; 0.3
1890; 41.155; 6.7801; 0.702354; 0.137357; 0.564997; 0.0752457; 0.956262; 0.902671; 0.387082; 0.238474; 0.759667; 0.3
1920; 40.995; 6.7749; 0.702823; 0.137622; 0.565202; 0.0751124; 0.956223; 0.902679; 0.388284; 0.23907; 0.758527; 0.3
1950; 40.745; 6.76714; 0.702849; 0.137682; 0.565167; 0.0752437; 0.956308; 0.903982; 0.387624; 0.239544; 0.758631; 0.3
1980; 40.585; 6.76388; 0.702859; 0.13792; 0.564939; 0.075506; 0.956051; 0.901545; 0.386881; 0.238914; 0.75987; 0.3
2010; 40.905; 6.7551; 0.703074; 0.138016; 0.565058; 0.0753957; 0.955767; 0.901581; 0.38843; 0.239803; 0.760154; 0.3
2040; 40.655; 6.73806; 0.704034; 0.138463; 0.56557; 0.0757455; 0.955739; 0.90353; 0.387108; 0.239424; 0.762095; 0.3
2070; 40.155; 6.74622; 0.703685; 0.138419; 0.565266; 0.0749167; 0.955819; 0.90439; 0.38429; 0.237288; 0.761794; 0.3
2100; 39.99; 6.78326; 0.704011; 0.138697; 0.565314; 0.0742941; 0.955864; 0.905158; 0.385446; 0.23773; 0.759928; 0.3
2130; 39.805; 6.77255; 0.70383; 0.138833; 0.564997; 0.074698; 0.955702; 0.905177; 0.384906; 0.23787; 0.759598; 0.3
2160; 39.625; 6.78286; 0.70373; 0.1388; 0.56493; 0.0754623; 0.955516; 0.902898; 0.38747; 0.238808; 0.758564; 0.3
2190; 40.065; 6.79939; 0.703966; 0.139007; 0.564958; 0.0737505; 0.955647; 0.902761; 0.385983; 0.238097; 0.759555; 0.3
2220; 39.995; 6.76806; 0.703568; 0.139042; 0.564526; 0.0740442; 0.95534; 0.902794; 0.38577; 0.238012; 0.760561; 0.3
2250; 39.69; 6.79102; 0.704764; 0.139322; 0.565443; 0.0742649; 0.95581; 0.903168; 0.386635; 0.238625; 0.759484; 0.3
2280; 40.085; 6.77633; 0.704822; 0.13946; 0.565361; 0.0755685; 0.955287; 0.903218; 0.385456; 0.23812; 0.760648; 0.3
2310; 39.545; 6.79582; 0.703917; 0.139398; 0.564519; 0.0754269; 0.95505; 0.901122; 0.384704; 0.237224; 0.759205; 0.3
2340; 39.755; 6.78531; 0.70512; 0.139587; 0.565533; 0.0750083; 0.955409; 0.906682; 0.385604; 0.238168; 0.761185; 0.3
2370; 39; 6.78939; 0.705351; 0.139775; 0.565577; 0.0750812; 0.955265; 0.905591; 0.385341; 0.23824; 0.76074; 0.3
