### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 200 ###

value; varDist; param
46.9388; 2.83215; 0.8
48.9796; 2.74426; 0.8
51.0204; 2.81005; 0.8
53.0612; 3.17002; 0.8
55.102; 2.79443; 0.8
57.1429; 2.63903; 0.8
59.1837; 3.44373; 0.8
61.2245; 3.1956; 0.8
63.2653; 3.41456; 0.8
65.3061; 2.78648; 0.8
67.3469; 2.8813; 0.8
69.3878; 2.73827; 0.8
71.4286; 1.68745; 0.8
73.4694; 1.87991; 0.8
75.5102; 1.32565; 0.8
77.551; 1.41802; 0.8
79.5918; 0.939423; 0.8
81.6327; 0.712417; 0.8
83.6735; 0.540567; 0.8
85.7143; 0.582027; 0.8
87.7551; 0.227778; 0.8
89.7959; 0.382051; 0.8
91.8367; 0.283333; 0.8
93.8776; 0.25; 0.8
95.9184; 0.0384615; 0.8
97.9592; 0.0555556; 0.8
100; 0.666667; 0.8
2.04082; 12.8581; 1
4.08163; 3.65999; 1
6.12245; 1.51951; 1
8.16327; 1.16368; 1
10.2041; 1.17306; 1
12.2449; 0.676034; 1
14.2857; 0.642875; 1
16.3265; 1.12536; 1
18.3673; 0.911725; 1
20.4082; 0.850043; 1
22.449; 1.08804; 1
24.4898; 0.888865; 1
26.5306; 1.26352; 1
28.5714; 1.29589; 1
30.6122; 1.44502; 1
32.6531; 1.4945; 1
34.6939; 1.63805; 1
36.7347; 1.87022; 1
38.7755; 2.12553; 1
40.8163; 2.32661; 1
42.8571; 2.13201; 1
44.898; 2.60197; 1
46.9388; 2.70319; 1
48.9796; 3.21803; 1
51.0204; 2.98057; 1
53.0612; 3.30332; 1
55.102; 2.31545; 1
57.1429; 3.04572; 1
59.1837; 3.01505; 1
61.2245; 3.35741; 1
63.2653; 3.97959; 1
65.3061; 3.47272; 1
67.3469; 2.83346; 1
69.3878; 3.09604; 1
71.4286; 2.49625; 1
73.4694; 2.2439; 1
75.5102; 2.32541; 1
77.551; 1.77582; 1
79.5918; 1.91901; 1
81.6327; 1.00081; 1
83.6735; 1.28007; 1
85.7143; 0.947789; 1
87.7551; 0.926984; 1
89.7959; 0.649242; 1
91.8367; 0.339881; 1
93.8776; 0.196429; 1
95.9184; 0.243867; 1
97.9592; 0; 1
100; 1.58333; 1
