### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 1 ###

value; varDist; param
32.6531; 0; 4
34.6939; 0; 4
36.7347; 4.16667; 4
38.7755; 4.16667; 4
40.8163; 8.33333; 4
42.8571; 4.16667; 4
44.898; 0; 4
46.9388; 4.16667; 4
48.9796; 0; 4
51.0204; 0; 4
53.0612; 4.16667; 4
55.102; 0; 4
57.1429; 0; 4
59.1837; 0; 4
61.2245; 0; 4
63.2653; 4.16667; 4
65.3061; 0; 4
67.3469; 0; 4
69.3878; 0; 4
71.4286; 0; 4
73.4694; 0; 4
75.5102; 0; 4
77.551; 0; 4
79.5918; 0; 4
81.6327; 0; 4
83.6735; 0; 4
85.7143; 0; 4
87.7551; 0; 4
89.7959; 0; 4
91.8367; 0; 4
93.8776; 0; 4
95.9184; 0; 4
97.9592; 0; 4
100; 0; 4
2.04082; 10.5263; 5
4.08163; 0; 5
6.12245; 15.7895; 5
8.16327; 5.26316; 5
10.2041; 0; 5
12.2449; 0; 5
14.2857; 0; 5
16.3265; 0; 5
18.3673; 5.26316; 5
20.4082; 0; 5
22.449; 0; 5
24.4898; 5.26316; 5
26.5306; 0; 5
28.5714; 5.26316; 5
30.6122; 5.26316; 5
32.6531; 0; 5
34.6939; 0; 5
36.7347; 0; 5
38.7755; 0; 5
40.8163; 5.26316; 5
42.8571; 10.5263; 5
44.898; 0; 5
46.9388; 0; 5
48.9796; 0; 5
51.0204; 0; 5
53.0612; 10.5263; 5
55.102; 5.26316; 5
57.1429; 0; 5
59.1837; 0; 5
61.2245; 0; 5
63.2653; 10.5263; 5
65.3061; 5.26316; 5
67.3469; 0; 5
69.3878; 0; 5
71.4286; 0; 5
73.4694; 0; 5
75.5102; 0; 5
77.551; 0; 5
79.5918; 0; 5
81.6327; 0; 5
83.6735; 0; 5
85.7143; 0; 5
87.7551; 0; 5
89.7959; 0; 5
91.8367; 0; 5
93.8776; 0; 5
95.9184; 0; 5
97.9592; 0; 5
100; 0; 5
2.04082; 3.22581; 6
4.08163; 6.45161; 6
6.12245; 3.22581; 6
8.16327; 3.22581; 6
10.2041; 3.22581; 6
12.2449; 0; 6
14.2857; 19.3548; 6
16.3265; 0; 6
18.3673; 6.45161; 6
20.4082; 3.22581; 6
22.449; 3.22581; 6
24.4898; 6.45161; 6
26.5306; 0; 6
28.5714; 9.67742; 6
30.6122; 0; 6
