### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 1 ###

time; nVar; meanHD; totalPunctuation; productivityPunctuation; qualityPunctuation; bergerCommunity; simpsonCommunity; shannonCommunity; bergerHD; simpsonHD; shannonHD; param
1650; 29; 7.22449; 0.66573; 0.347726; 0.318005; 0.153269; 0.932075; 0.861157; 0.33611; 0.205969; 0.802208; 41
1680; 32; 6.95918; 0.668179; 0.349014; 0.319166; 0.121199; 0.937439; 0.851202; 0.365681; 0.222492; 0.787484; 41
1710; 35; 7.63265; 0.668032; 0.348511; 0.319522; 0.093711; 0.944038; 0.861929; 0.366097; 0.214825; 0.784283; 41
1740; 37; 6.87755; 0.659413; 0.345417; 0.313996; 0.101624; 0.940882; 0.848041; 0.365681; 0.218786; 0.784764; 41
1770; 35; 7.22449; 0.669844; 0.350625; 0.31922; 0.0849646; 0.943285; 0.878716; 0.356518; 0.214417; 0.804174; 41
1800; 33; 6.89796; 0.66238; 0.347001; 0.31538; 0.0978759; 0.940956; 0.855985; 0.378592; 0.225535; 0.779233; 41
1830; 37; 7.2449; 0.671125; 0.354655; 0.316469; 0.0974594; 0.934379; 0.851742; 0.339025; 0.209641; 0.809663; 41
1860; 30; 7.04082; 0.669399; 0.353864; 0.315535; 0.092045; 0.936125; 0.864056; 0.354852; 0.216721; 0.797396; 41
1890; 29; 7.08163; 0.663997; 0.35111; 0.312886; 0.10329; 0.93386; 0.850543; 0.363182; 0.211383; 0.793397; 41
1920; 29; 7.14286; 0.664364; 0.349722; 0.314642; 0.0982924; 0.938962; 0.89288; 0.358601; 0.214171; 0.791577; 41
1950; 27; 6.5102; 0.664951; 0.350893; 0.314057; 0.10329; 0.933652; 0.886035; 0.382341; 0.232012; 0.785772; 41
1980; 26; 6.57143; 0.661388; 0.34892; 0.312468; 0.0787172; 0.938475; 0.915287; 0.354436; 0.216806; 0.805215; 41
2010; 24; 6.69388; 0.670303; 0.354154; 0.31615; 0.0974594; 0.934272; 0.929421; 0.381508; 0.237316; 0.78967; 41
2040; 21; 6.93878; 0.672924; 0.357332; 0.315592; 0.0953769; 0.932831; 0.869978; 0.345689; 0.214222; 0.810816; 41
2070; 25; 6.85714; 0.657534; 0.349414; 0.30812; 0.090379; 0.934596; 0.879245; 0.34444; 0.205867; 0.802721; 41
2100; 26; 7.36735; 0.676093; 0.359482; 0.316611; 0.089546; 0.934071; 0.887008; 0.378176; 0.22375; 0.792081; 41
2130; 25; 7.12245; 0.670161; 0.354318; 0.315843; 0.0820491; 0.936785; 0.907454; 0.34319; 0.209836; 0.804675; 41
2160; 22; 7.44898; 0.660839; 0.350613; 0.310226; 0.102041; 0.935825; 0.926783; 0.333611; 0.197792; 0.797146; 41
2190; 21; 7.40816; 0.667954; 0.355226; 0.312728; 0.0987089; 0.934516; 0.921149; 0.313203; 0.187039; 0.819541; 41
2220; 21; 7.55102; 0.66003; 0.351643; 0.308387; 0.0882965; 0.936692; 0.898116; 0.329446; 0.193406; 0.812319; 41
2250; 23; 6.77551; 0.661997; 0.35199; 0.310007; 0.0987089; 0.93064; 0.874091; 0.359434; 0.213465; 0.801302; 41
2280; 23; 7.08163; 0.673147; 0.359011; 0.314135; 0.089546; 0.931956; 0.884111; 0.346939; 0.213143; 0.80611; 41
2310; 23; 7.38775; 0.670098; 0.35646; 0.313639; 0.114536; 0.922055; 0.89223; 0.319034; 0.189827; 0.829284; 41
2340; 21; 6.83673; 0.664838; 0.354193; 0.310645; 0.0982924; 0.927865; 0.919485; 0.370679; 0.216959; 0.801497; 41
2370; 19; 6.5102; 0.662646; 0.352781; 0.309865; 0.115369; 0.925069; 0.908776; 0.354436; 0.212717; 0.819911; 41
2400; 18; 6.83673; 0.659344; 0.352155; 0.307189; 0.105789; 0.926657; 0.912629; 0.345273; 0.203869; 0.810949; 41
2430; 20; 6.87755; 0.663147; 0.353855; 0.309293; 0.116202; 0.927228; 0.889352; 0.376093; 0.223759; 0.796953; 41
2460; 21; 6.67347; 0.662169; 0.353413; 0.308756; 0.0987089; 0.925218; 0.925109; 0.35277; 0.213508; 0.820893; 41
2490; 18; 6.73469; 0.668326; 0.355315; 0.313011; 0.115369; 0.925637; 0.902928; 0.358184; 0.216347; 0.808317; 41
2520; 20; 7.30612; 0.665218; 0.35416; 0.311058; 0.0828821; 0.934189; 0.872797; 0.330279; 0.195123; 0.81542; 41
2550; 25; 7.08163; 0.663047; 0.352045; 0.311002; 0.109121; 0.928653; 0.877664; 0.349854; 0.207754; 0.799826; 41
2580; 24; 6.63265; 0.66304; 0.352484; 0.310556; 0.0841316; 0.93064; 0.946841; 0.378592; 0.22732; 0.789425; 41
2610; 18; 6.69388; 0.667777; 0.356746; 0.311031; 0.0824656; 0.927973; 0.929204; 0.342774; 0.209088; 0.82818; 41
2640; 18; 6.93878; 0.664726; 0.353263; 0.311464; 0.090379; 0.929488; 0.908572; 0.350271; 0.206649; 0.808344; 41
2670; 20; 6.83673; 0.664114; 0.353465; 0.310649; 0.0991254; 0.926309; 0.864518; 0.365681; 0.215539; 0.800475; 41
2700; 23; 6.87755; 0.665931; 0.355247; 0.310685; 0.102457; 0.929124; 0.913846; 0.361516; 0.214366; 0.803415; 41
2730; 20; 6.87755; 0.663215; 0.354233; 0.308982; 0.102457; 0.927356; 0.866775; 0.34319; 0.207023; 0.817497; 41
2760; 24; 6.71429; 0.664342; 0.353946; 0.310395; 0.0982924; 0.930879; 0.848013; 0.358601; 0.216568; 0.810467; 41
2790; 27; 7.04082; 0.667675; 0.355303; 0.312373; 0.102041; 0.930003; 0.863069; 0.35152; 0.210814; 0.80763; 41
2820; 26; 7.63265; 0.668315; 0.355753; 0.312562; 0.0945439; 0.933162; 0.8436; 0.3611; 0.210797; 0.798144; 41
2850; 30; 7.20408; 0.663374; 0.353098; 0.310276; 0.092045; 0.935668; 0.889253; 0.343607; 0.199823; 0.806919; 41
2880; 25; 7.30612; 0.667493; 0.355422; 0.312071; 0.0862141; 0.939097; 0.926624; 0.345689; 0.200775; 0.815526; 41
2910; 24; 7.14286; 0.667505; 0.3549; 0.312605; 0.0737193; 0.941232; 0.931341; 0.356518; 0.213075; 0.808617; 41
2940; 23; 7.38775; 0.669918; 0.356202; 0.313716; 0.0982924; 0.937503; 0.891384; 0.351104; 0.206972; 0.800703; 41
2970; 25; 7.04082; 0.673566; 0.357704; 0.315863; 0.0820491; 0.941096; 0.899026; 0.3611; 0.221132; 0.813785; 41
0; 10; 3.89796; 0.447098; 0.212383; 0.234714; 0.125781; 0.895633; 0.990599; 0.350687; 0.230338; 0.910458; 42
30; 12; 5; 0.561441; 0.246375; 0.315067; 0.222407; 0.88923; 0.754485; 0.441066; 0.295855; 0.754515; 42
60; 33; 5.5102; 0.571107; 0.253832; 0.317275; 0.186172; 0.913098; 0.794341; 0.421908; 0.274401; 0.75895; 42
90; 39; 5.59184; 0.568296; 0.252138; 0.316157; 0.124115; 0.936822; 0.841756; 0.424406; 0.277767; 0.747926; 42
120; 41; 5.93878; 0.578946; 0.256958; 0.321988; 0.0991254; 0.949431; 0.873214; 0.406497; 0.257656; 0.768907; 42
150; 42; 6; 0.57836; 0.25801; 0.32035; 0.08788; 0.948486; 0.856462; 0.399833; 0.251893; 0.768464; 42
180; 43; 6.42857; 0.573377; 0.257767; 0.31561; 0.0882965; 0.956662; 0.899117; 0.371512; 0.227193; 0.77094; 42
210; 44; 6.34694; 0.567395; 0.255362; 0.312033; 0.101624; 0.955326; 0.897418; 0.363182; 0.224099; 0.770051; 42
240; 43; 6.32653; 0.578643; 0.26028; 0.318363; 0.0528946; 0.9659; 0.918262; 0.387755; 0.236653; 0.761882; 42
270; 48; 6.42857; 0.586658; 0.263985; 0.322674; 0.0658059; 0.964895; 0.910919; 0.414827; 0.253619; 0.749282; 42
300; 50; 6.87755; 0.583802; 0.264411; 0.319391; 0.0541441; 0.969858; 0.919052; 0.348605; 0.210151; 0.782682; 42
330; 54; 6.55102; 0.585667; 0.269991; 0.315676; 0.0849646; 0.962258; 0.889828; 0.376926; 0.226045; 0.768631; 42
360; 54; 6.91837; 0.600784; 0.278463; 0.322322; 0.0741358; 0.960236; 0.895873; 0.374011; 0.233058; 0.760422; 42
390; 48; 6.2449; 0.599209; 0.278673; 0.320537; 0.0745523; 0.964053; 0.909956; 0.389005; 0.241761; 0.767724; 42
420; 50; 6.81633; 0.607513; 0.28257; 0.324943; 0.0570596; 0.967353; 0.913595; 0.390671; 0.237622; 0.756872; 42
450; 52; 6.73469; 0.597424; 0.278466; 0.318958; 0.0612245; 0.963729; 0.899337; 0.389838; 0.236636; 0.760872; 42
480; 49; 6.97959; 0.599565; 0.281029; 0.318536; 0.059142; 0.965558; 0.918522; 0.362766; 0.218319; 0.768692; 42
510; 46; 6.7551; 0.604482; 0.283602; 0.32088; 0.0795502; 0.961319; 0.912446; 0.369429; 0.222424; 0.765972; 42
540; 46; 6.71429; 0.6016; 0.284695; 0.316905; 0.0907955; 0.961877; 0.90931; 0.399417; 0.238005; 0.757954; 42
570; 46; 6.5102; 0.610032; 0.288904; 0.321128; 0.0528946; 0.96443; 0.91581; 0.381091; 0.232879; 0.771922; 42
600; 44; 7.20408; 0.619284; 0.295788; 0.323496; 0.0737193; 0.961187; 0.910892; 0.362766; 0.223861; 0.776117; 42
630; 43; 6.57143; 0.613957; 0.294861; 0.319096; 0.0658059; 0.959229; 0.923199; 0.391087; 0.244158; 0.769729; 42
660; 38; 6.61224; 0.616229; 0.297799; 0.31843; 0.0703873; 0.953969; 0.910825; 0.386922; 0.234511; 0.777297; 42
690; 36; 6.38776; 0.6252; 0.302349; 0.322851; 0.0645564; 0.95638; 0.925718; 0.386922; 0.242093; 0.778794; 42
720; 34; 6.46939; 0.62019; 0.302601; 0.317589; 0.0770512; 0.950551; 0.892367; 0.390254; 0.239271; 0.778619; 42
750; 35; 6.69388; 0.636246; 0.313057; 0.323189; 0.0795502; 0.951012; 0.891201; 0.404831; 0.256619; 0.752554; 42
780; 36; 6.79592; 0.637761; 0.318704; 0.319057; 0.0870471; 0.951377; 0.863553; 0.370262; 0.234214; 0.78418; 42
810; 42; 7.04082; 0.632115; 0.318691; 0.313424; 0.0758017; 0.952478; 0.866203; 0.381091; 0.228077; 0.766407; 42
840; 43; 6.95918; 0.643751; 0.326925; 0.316826; 0.093711; 0.948646; 0.856459; 0.371928; 0.229318; 0.772953; 42
870; 43; 6.95918; 0.656766; 0.337668; 0.319098; 0.126614; 0.93541; 0.850917; 0.393586; 0.242356; 0.755763; 42
900; 36; 6.36735; 0.669986; 0.348688; 0.321299; 0.11287; 0.931971; 0.833653; 0.394835; 0.251205; 0.783007; 42
930; 33; 6.71429; 0.666824; 0.35159; 0.315233; 0.13661; 0.928466; 0.8515; 0.366514; 0.226666; 0.786835; 42
960; 31; 7.12245; 0.671763; 0.35369; 0.318073; 0.153686; 0.92708; 0.878642; 0.371512; 0.226139; 0.786229; 42
990; 27; 6.91837; 0.658943; 0.347766; 0.311178; 0.106622; 0.932249; 0.859811; 0.354436; 0.21208; 0.796447; 42
1020; 29; 6.61225; 0.6631; 0.349531; 0.31357; 0.088713; 0.936527; 0.883659; 0.373594; 0.229292; 0.786854; 42
1050; 27; 7.02041; 0.667684; 0.356319; 0.311365; 0.117035; 0.923752; 0.843047; 0.360683; 0.216066; 0.794243; 42
1080; 27; 6.93878; 0.674681; 0.359488; 0.315193; 0.091212; 0.930919; 0.884242; 0.347355; 0.213015; 0.803221; 42
1110; 23; 6.97959; 0.671662; 0.356601; 0.315061; 0.0941274; 0.934282; 0.876275; 0.361516; 0.213032; 0.792445; 42
1140; 26; 7.28571; 0.672852; 0.357613; 0.315239; 0.0945439; 0.937877; 0.919818; 0.348188; 0.210932; 0.792111; 42
1170; 23; 7.18367; 0.675465; 0.357966; 0.317499; 0.0803832; 0.938389; 0.929459; 0.354436; 0.213355; 0.803887; 42
1200; 23; 7.22449; 0.674687; 0.358842; 0.315845; 0.0882965; 0.937968; 0.889142; 0.347772; 0.207745; 0.805055; 42
1230; 26; 6.91837; 0.674494; 0.35934; 0.315153; 0.114952; 0.931477; 0.899593; 0.373178; 0.230108; 0.793644; 42
1260; 24; 6.59184; 0.684; 0.362001; 0.321998; 0.108705; 0.932599; 0.913015; 0.370679; 0.230661; 0.795505; 42
1290; 22; 6.91837; 0.675955; 0.359563; 0.316392; 0.0874636; 0.930488; 0.854415; 0.355269; 0.217112; 0.800876; 42
1320; 26; 7.16327; 0.673902; 0.3587; 0.315203; 0.0849646; 0.936147; 0.884243; 0.338192; 0.207133; 0.801189; 42
1350; 25; 7.2449; 0.6703; 0.356626; 0.313675; 0.0982924; 0.934303; 0.858018; 0.34444; 0.208374; 0.794396; 42
1380; 28; 7.30612; 0.676875; 0.35953; 0.317345; 0.11287; 0.923833; 0.863278; 0.338192; 0.206598; 0.813654; 42
1410; 25; 7.04082; 0.681507; 0.362015; 0.319492; 0.089546; 0.933812; 0.905708; 0.366097; 0.220478; 0.797145; 42
1440; 23; 6.93878; 0.674822; 0.360292; 0.31453; 0.0891295; 0.932738; 0.871729; 0.34444; 0.208213; 0.813576; 42
1470; 25; 6.87755; 0.675199; 0.360063; 0.315136; 0.108288; 0.927982; 0.867855; 0.359434; 0.217554; 0.812887; 42
1500; 25; 6.87755; 0.668261; 0.358471; 0.309789; 0.112453; 0.927182; 0.885345; 0.359017; 0.218276; 0.805401; 42
1530; 23; 6.91837; 0.679284; 0.363812; 0.315473; 0.0982924; 0.930093; 0.911007; 0.356102; 0.224566; 0.798567; 42
1560; 21; 6.87755; 0.683065; 0.362884; 0.320181; 0.116202; 0.931376; 0.92102; 0.371512; 0.226377; 0.793394; 42
1590; 20; 7.02041; 0.675492; 0.359973; 0.315519; 0.0957934; 0.936299; 0.93263; 0.364015; 0.221158; 0.790555; 42
1620; 21; 6.79592; 0.681861; 0.363406; 0.318454; 0.0899625; 0.936273; 0.916687; 0.388588; 0.23843; 0.786799; 42
1650; 22; 6.97959; 0.6754; 0.359333; 0.316068; 0.0962099; 0.935474; 0.894545; 0.363182; 0.217027; 0.795902; 42
1680; 25; 7.16327; 0.67944; 0.362947; 0.316493; 0.0999584; 0.936823; 0.887031; 0.36693; 0.218455; 0.798968; 42
1710; 25; 6.69388; 0.675507; 0.360541; 0.314966; 0.0953769; 0.932998; 0.922552; 0.350271; 0.214817; 0.802473; 42
1740; 21; 7.22449; 0.672508; 0.360328; 0.31218; 0.104956; 0.930928; 0.855281; 0.363598; 0.216296; 0.794832; 42
1770; 26; 6.97959; 0.682265; 0.365042; 0.317223; 0.0924615; 0.934017; 0.932993; 0.368596; 0.223087; 0.797371; 42
1800; 21; 6.79592; 0.67354; 0.361863; 0.311677; 0.0799667; 0.934528; 0.906116; 0.363598; 0.218625; 0.804144; 42
1830; 22; 7.12245; 0.683951; 0.367435; 0.316516; 0.0987089; 0.935725; 0.941107; 0.352353; 0.212786; 0.814482; 42
1860; 20; 6.79592; 0.685987; 0.368283; 0.317704; 0.109954; 0.931484; 0.90574; 0.382757; 0.235217; 0.81065; 42
1890; 22; 7.18367; 0.679666; 0.366111; 0.313556; 0.0970429; 0.934732; 0.922996; 0.341108; 0.206105; 0.812993; 42
1920; 21; 6.85714; 0.679778; 0.366331; 0.313447; 0.0966264; 0.928279; 0.8849; 0.36818; 0.224456; 0.798046; 42
1950; 22; 7.20408; 0.682209; 0.365391; 0.316818; 0.0849646; 0.934559; 0.906838; 0.332778; 0.200571; 0.825083; 42
1980; 22; 7.10204; 0.681223; 0.36662; 0.314603; 0.092045; 0.929299; 0.91053; 0.35277; 0.211995; 0.810296; 42
2010; 20; 6.87755; 0.674221; 0.362632; 0.311589; 0.147439; 0.919354; 0.886517; 0.354852; 0.211273; 0.812263; 42
2040; 20; 6.89796; 0.678932; 0.365135; 0.313796; 0.0953769; 0.928333; 0.894137; 0.331529; 0.204201; 0.825173; 42
2070; 21; 7.10204; 0.682533; 0.367486; 0.315047; 0.0907955; 0.930799; 0.896417; 0.367763; 0.220988; 0.807265; 42
2100; 22; 7.16327; 0.672553; 0.360725; 0.311828; 0.0882965; 0.932845; 0.941781; 0.351937; 0.209182; 0.79341; 42
2130; 19; 7.2449; 0.678412; 0.364484; 0.313928; 0.0899625; 0.934816; 0.934357; 0.349438; 0.205255; 0.81029; 42
2160; 20; 7.42857; 0.683134; 0.365984; 0.31715; 0.0774677; 0.937138; 0.915503; 0.330279; 0.197239; 0.82182; 42
2190; 23; 7.08163; 0.677777; 0.364351; 0.313427; 0.0870471; 0.93596; 0.920013; 0.359434; 0.215131; 0.807003; 42
2220; 23; 7.06122; 0.674708; 0.363572; 0.311136; 0.0974594; 0.930197; 0.930241; 0.338609; 0.200333; 0.819413; 42
2250; 19; 7.42857; 0.677088; 0.363951; 0.313137; 0.109538; 0.92906; 0.857562; 0.339025; 0.199594; 0.817933; 42
2280; 25; 6.91837; 0.68288; 0.366383; 0.316497; 0.0982924; 0.929897; 0.873833; 0.365264; 0.221574; 0.7995; 42
2310; 24; 6.85714; 0.679317; 0.362892; 0.316425; 0.089546; 0.937196; 0.927214; 0.37526; 0.225552; 0.798952; 42
2340; 22; 7.12245; 0.687221; 0.367538; 0.319683; 0.111204; 0.932344; 0.912761; 0.35985; 0.220554; 0.803728; 42
2370; 22; 6.89796; 0.678916; 0.3638; 0.315115; 0.0957934; 0.931625; 0.900261; 0.340691; 0.209879; 0.820869; 42
2400; 23; 7.02041; 0.671657; 0.360167; 0.311491; 0.0991254; 0.932874; 0.901601; 0.348188; 0.212233; 0.803316; 42
2430; 23; 6.87755; 0.682382; 0.364828; 0.317554; 0.0762182; 0.937119; 0.932425; 0.366514; 0.221778; 0.800019; 42
2460; 21; 7.40816; 0.666814; 0.358785; 0.30803; 0.0916285; 0.934251; 0.85367; 0.338192; 0.199245; 0.795836; 42
2490; 27; 6.91837; 0.675892; 0.362435; 0.313457; 0.0820491; 0.935259; 0.89877; 0.363182; 0.21531; 0.796749; 42
2520; 23; 7.14286; 0.676093; 0.363917; 0.312176; 0.12828; 0.926195; 0.85968; 0.346522; 0.206037; 0.806359; 42
2550; 24; 6.34694; 0.688605; 0.372482; 0.316123; 0.114952; 0.927647; 0.882331; 0.36693; 0.231689; 0.821227; 42
2580; 22; 6.44898; 0.680389; 0.367221; 0.313168; 0.0799667; 0.932689; 0.918198; 0.381924; 0.233891; 0.805937; 42
2610; 20; 7.14286; 0.675813; 0.364411; 0.311401; 0.093711; 0.93041; 0.94704; 0.347772; 0.204218; 0.810824; 42
2640; 19; 6.69388; 0.676311; 0.364458; 0.311853; 0.0853811; 0.927803; 0.932224; 0.348605; 0.214732; 0.818489; 42
2670; 19; 6.73469; 0.668979; 0.360992; 0.307987; 0.0949604; 0.926739; 0.874326; 0.342774; 0.208366; 0.807416; 42
2700; 22; 6.81633; 0.684519; 0.368541; 0.315978; 0.0891295; 0.93034; 0.912204; 0.358184; 0.219772; 0.813223; 42
2730; 20; 7.08163; 0.673113; 0.361901; 0.311212; 0.0849646; 0.933137; 0.954671; 0.347355; 0.20211; 0.805728; 42
2760; 18; 7.26531; 0.692089; 0.371709; 0.32038; 0.105373; 0.929797; 0.912544; 0.34319; 0.208799; 0.813982; 42
2790; 20; 6.83673; 0.671215; 0.360273; 0.310942; 0.0978759; 0.933282; 0.939962; 0.353186; 0.209267; 0.802721; 42
2820; 19; 7.02041; 0.673386; 0.361896; 0.311491; 0.0962099; 0.931599; 0.938764; 0.363598; 0.215046; 0.800436; 42
2850; 19; 6.7551; 0.683627; 0.367023; 0.316604; 0.10329; 0.926861; 0.904238; 0.374427; 0.230015; 0.802333; 42
2880; 20; 6.91837; 0.669921; 0.36121; 0.308711; 0.117035; 0.926554; 0.905378; 0.332362; 0.200189; 0.817053; 42
2910; 20; 6.95918; 0.677706; 0.363818; 0.313888; 0.101208; 0.923483; 0.919241; 0.354019; 0.213941; 0.805861; 42
2940; 18; 6.57143; 0.682561; 0.367008; 0.315552; 0.131612; 0.919833; 0.910886; 0.374844; 0.233508; 0.804108; 42
2970; 19; 6.79592; 0.679501; 0.365254; 0.314247; 0.110371; 0.920897; 0.906779; 0.343607; 0.211697; 0.813039; 42
0; 10; 4.06122; 0.350569; 0.104366; 0.246204; 0.113286; 0.895719; 0.990612; 0.330279; 0.211587; 0.899113; 43
30; 12; 3.59184; 0.420604; 0.116076; 0.304528; 0.322366; 0.81141; 0.655098; 0.526447; 0.369276; 0.763484; 43
60; 35; 3.69388; 0.435347; 0.118541; 0.316806; 0.250312; 0.881026; 0.802622; 0.538109; 0.38393; 0.716071; 43
90; 29; 4.32653; 0.428004; 0.118625; 0.309379; 0.170762; 0.921812; 0.830816; 0.436901; 0.284159; 0.754946; 43
120; 36; 4.42857; 0.426565; 0.120856; 0.30571; 0.154102; 0.930339; 0.844239; 0.429404; 0.276662; 0.784344; 43
150; 40; 4.65306; 0.442963; 0.126468; 0.316495; 0.135777; 0.940627; 0.854478; 0.437318; 0.28642; 0.780161; 43
180; 41; 4.81633; 0.443552; 0.131439; 0.312113; 0.0670554; 0.962336; 0.903418; 0.435235; 0.2769; 0.752331; 43
210; 46; 5.06122; 0.443298; 0.138699; 0.304598; 0.0570596; 0.961289; 0.905756; 0.434819; 0.274817; 0.7301; 43
240; 47; 4.83673; 0.465319; 0.154626; 0.310693; 0.114536; 0.950297; 0.88642; 0.443149; 0.287712; 0.753633; 43
270; 47; 4.95918; 0.470123; 0.166364; 0.303759; 0.116202; 0.938701; 0.827258; 0.418576; 0.269598; 0.769027; 43
300; 53; 5.53061; 0.474809; 0.173403; 0.301407; 0.100375; 0.95607; 0.889597; 0.381091; 0.235769; 0.775268; 43
330; 46; 5.02041; 0.491827; 0.182891; 0.308936; 0.10454; 0.947595; 0.862138; 0.425239; 0.277818; 0.773539; 43
360; 44; 5.59184; 0.49341; 0.190628; 0.302782; 0.0953769; 0.95315; 0.87158; 0.423157; 0.264414; 0.744038; 43
390; 46; 5.34694; 0.50643; 0.200798; 0.305633; 0.10329; 0.953179; 0.863195; 0.421908; 0.271324; 0.758988; 43
420; 49; 5.59184; 0.526659; 0.215114; 0.311545; 0.0891295; 0.947711; 0.847875; 0.425656; 0.268485; 0.750206; 43
450; 45; 5.26531; 0.533694; 0.219831; 0.313863; 0.0924615; 0.940101; 0.85907; 0.413161; 0.26449; 0.77285; 43
480; 33; 5.30612; 0.548256; 0.227384; 0.320871; 0.111204; 0.938833; 0.845829; 0.426072; 0.279492; 0.751868; 43
510; 33; 5.08163; 0.553062; 0.230031; 0.323031; 0.104956; 0.932631; 0.880591; 0.443149; 0.289131; 0.75602; 43
540; 25; 5.44898; 0.552438; 0.230575; 0.321863; 0.111204; 0.927631; 0.916077; 0.411495; 0.271205; 0.757069; 43
570; 23; 5.26531; 0.551363; 0.230143; 0.32122; 0.113703; 0.925683; 0.889736; 0.413994; 0.265196; 0.766718; 43
600; 21; 5.36735; 0.551944; 0.231372; 0.320572; 0.0945439; 0.930132; 0.896521; 0.421075; 0.27067; 0.770322; 43
630; 22; 5.69388; 0.553425; 0.23243; 0.320995; 0.110787; 0.926985; 0.930826; 0.397334; 0.248714; 0.770997; 43
660; 19; 5.28571; 0.552798; 0.233199; 0.319599; 0.122449; 0.921749; 0.856516; 0.388588; 0.245391; 0.779003; 43
690; 25; 5.36735; 0.544664; 0.229999; 0.314665; 0.102457; 0.927123; 0.904676; 0.418576; 0.260521; 0.754728; 43
720; 22; 5.59184; 0.565117; 0.238726; 0.326391; 0.158267; 0.919884; 0.890442; 0.403998; 0.255752; 0.767435; 43
750; 19; 5.67347; 0.558803; 0.236863; 0.32194; 0.12703; 0.921092; 0.838905; 0.401083; 0.251732; 0.773831; 43
780; 25; 5.10204; 0.561242; 0.237777; 0.323466; 0.0907955; 0.930837; 0.929295; 0.415244; 0.269794; 0.776238; 43
810; 20; 5.63265; 0.55511; 0.237079; 0.318031; 0.089546; 0.928603; 0.916308; 0.396085; 0.250652; 0.755832; 43
840; 20; 5.65306; 0.565259; 0.241711; 0.323548; 0.0945439; 0.932981; 0.902449; 0.418992; 0.264601; 0.759362; 43
870; 22; 5.57143; 0.561366; 0.24167; 0.319696; 0.107872; 0.92749; 0.915483; 0.396085; 0.246555; 0.78445; 43
900; 20; 5.36735; 0.560564; 0.242815; 0.317749; 0.0970429; 0.930187; 0.914901; 0.386922; 0.24636; 0.792634; 43
930; 21; 5.34694; 0.561847; 0.244087; 0.31776; 0.122032; 0.924745; 0.902763; 0.408163; 0.256126; 0.791272; 43
960; 22; 5.59184; 0.564129; 0.245563; 0.318566; 0.110787; 0.925325; 0.903204; 0.402749; 0.255106; 0.785315; 43
990; 21; 5.81633; 0.561655; 0.245516; 0.31614; 0.11287; 0.920687; 0.863636; 0.399417; 0.245263; 0.769216; 43
1020; 23; 5.32653; 0.565208; 0.247829; 0.31738; 0.105789; 0.92464; 0.903537; 0.401083; 0.251392; 0.794827; 43
1050; 22; 5.87755; 0.569009; 0.251686; 0.317324; 0.105789; 0.923919; 0.85084; 0.381924; 0.236713; 0.791788; 43
1080; 27; 6.32653; 0.557044; 0.247179; 0.309865; 0.110371; 0.922642; 0.865423; 0.360267; 0.212998; 0.786496; 43
1110; 24; 5.97959; 0.56539; 0.251301; 0.314089; 0.102041; 0.924227; 0.871; 0.361933; 0.216406; 0.801726; 43
1140; 24; 5.73469; 0.568411; 0.254465; 0.313946; 0.109121; 0.918362; 0.890407; 0.366514; 0.22704; 0.809481; 43
1170; 21; 5.93878; 0.567223; 0.254028; 0.313196; 0.116202; 0.922681; 0.872024; 0.378592; 0.230601; 0.791895; 43
1200; 22; 6.12245; 0.571226; 0.255488; 0.315737; 0.116618; 0.917362; 0.855856; 0.354852; 0.216066; 0.811773; 43
1230; 22; 5.87755; 0.575703; 0.258247; 0.317456; 0.121199; 0.92391; 0.834006; 0.408996; 0.248901; 0.781197; 43
1260; 26; 5.59184; 0.565936; 0.254217; 0.311719; 0.118284; 0.918535; 0.900847; 0.395668; 0.244685; 0.79061; 43
1290; 19; 5.83673; 0.568994; 0.255685; 0.313309; 0.108288; 0.922133; 0.920256; 0.369013; 0.223861; 0.822225; 43
1320; 18; 6.08163; 0.567663; 0.256811; 0.310852; 0.0962099; 0.923488; 0.891473; 0.358601; 0.215718; 0.808955; 43
1350; 20; 6; 0.570957; 0.257546; 0.31341; 0.0991254; 0.921011; 0.917107; 0.35985; 0.21729; 0.827129; 43
1380; 18; 6.10204; 0.565514; 0.255705; 0.309809; 0.142857; 0.915086; 0.85794; 0.376926; 0.222985; 0.806571; 43
1410; 22; 6.04082; 0.567311; 0.256401; 0.31091; 0.102874; 0.919897; 0.880695; 0.36693; 0.219509; 0.808815; 43
1440; 20; 5.83673; 0.566398; 0.257015; 0.309383; 0.0966264; 0.916308; 0.905293; 0.391504; 0.237962; 0.805636; 43
1470; 17; 5.97959; 0.566641; 0.256503; 0.310138; 0.11162; 0.919299; 0.868984; 0.370262; 0.227346; 0.80921; 43
1500; 20; 5.5102; 0.568534; 0.256981; 0.311553; 0.102041; 0.918646; 0.86411; 0.37651; 0.22698; 0.819895; 43
1530; 20; 5.87755; 0.565314; 0.256447; 0.308866; 0.0957934; 0.920104; 0.934611; 0.402749; 0.240954; 0.787342; 43
