### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 200 ###

time; nVar; meanHD; totalPunctuation; productivityPunctuation; qualityPunctuation; bergerCommunity; simpsonCommunity; shannonCommunity; bergerHD; simpsonHD; shannonHD; param
2280; 23.56; 6.42327; 0.632848; 0.316932; 0.315916; 0.110008; 0.924366; 0.892121; 0.376889; 0.233132; 0.793713; 10
2310; 23.53; 6.41; 0.632359; 0.316801; 0.315559; 0.109613; 0.924386; 0.890186; 0.375475; 0.232049; 0.793593; 10
2340; 23.45; 6.42153; 0.632585; 0.316961; 0.315624; 0.108411; 0.92431; 0.890569; 0.374938; 0.231704; 0.793837; 10
2370; 23.48; 6.42184; 0.633089; 0.317396; 0.315693; 0.11076; 0.924185; 0.89362; 0.374619; 0.231469; 0.794219; 10
2400; 23.175; 6.40541; 0.633151; 0.317538; 0.315612; 0.109935; 0.924107; 0.891247; 0.375506; 0.231951; 0.793927; 10
2430; 23.52; 6.42459; 0.633409; 0.317742; 0.315667; 0.110015; 0.924193; 0.89562; 0.375733; 0.23224; 0.793906; 10
2460; 23.065; 6.43592; 0.633795; 0.318007; 0.315788; 0.108444; 0.924601; 0.892507; 0.376064; 0.231984; 0.793328; 10
2490; 23.08; 6.42; 0.634303; 0.318345; 0.315958; 0.10995; 0.924251; 0.889502; 0.377266; 0.233403; 0.792741; 10
2520; 23.39; 6.47061; 0.634147; 0.318462; 0.315685; 0.107903; 0.925321; 0.893267; 0.372897; 0.229627; 0.794485; 10
2550; 23.4; 6.46327; 0.635211; 0.319023; 0.316189; 0.108636; 0.925265; 0.892683; 0.374321; 0.231006; 0.793781; 10
2580; 23.375; 6.45735; 0.635345; 0.319282; 0.316063; 0.111179; 0.924443; 0.890146; 0.375508; 0.232015; 0.793389; 10
2610; 23.53; 6.46081; 0.635466; 0.31943; 0.316036; 0.109486; 0.924962; 0.894427; 0.3748; 0.231042; 0.793697; 10
2640; 23.2; 6.44847; 0.635345; 0.319395; 0.315949; 0.108642; 0.925228; 0.894596; 0.373178; 0.230599; 0.795438; 10
2670; 23.235; 6.46775; 0.63551; 0.319527; 0.315984; 0.107122; 0.925874; 0.893764; 0.375196; 0.231267; 0.792695; 10
2700; 23.315; 6.50939; 0.636201; 0.319761; 0.316441; 0.106462; 0.926108; 0.895384; 0.374336; 0.23052; 0.792829; 10
2730; 23.32; 6.49306; 0.636808; 0.320314; 0.316494; 0.107176; 0.925605; 0.89333; 0.373655; 0.230456; 0.794471; 10
2760; 23.43; 6.46837; 0.636277; 0.320149; 0.316128; 0.107237; 0.925848; 0.895761; 0.374161; 0.230265; 0.795007; 10
2790; 23.18; 6.4798; 0.636507; 0.320397; 0.31611; 0.106062; 0.926066; 0.893545; 0.37277; 0.229473; 0.796097; 10
2820; 23.285; 6.51806; 0.637172; 0.320833; 0.316338; 0.108278; 0.925732; 0.89928; 0.372162; 0.229352; 0.795195; 10
2850; 22.995; 6.52357; 0.6376; 0.321061; 0.316539; 0.108469; 0.925668; 0.895813; 0.373865; 0.230219; 0.793647; 10
2880; 23.22; 6.51469; 0.636984; 0.320921; 0.316062; 0.106; 0.92593; 0.89861; 0.37237; 0.228903; 0.795106; 10
2910; 23.095; 6.51102; 0.636658; 0.32079; 0.315868; 0.106953; 0.925843; 0.897456; 0.372116; 0.228688; 0.794978; 10
2940; 23.205; 6.52918; 0.637326; 0.32111; 0.316216; 0.106264; 0.926388; 0.900648; 0.372474; 0.229147; 0.7953; 10
2970; 23.085; 6.49755; 0.637299; 0.321143; 0.316156; 0.105958; 0.92612; 0.897105; 0.373524; 0.229839; 0.793333; 10
0; 24.78; 4.60561; 0.442467; 0.196444; 0.246023; 0.0622241; 0.954905; 0.981662; 0.285891; 0.188063; 0.908435; 25
30; 26.765; 5.3301; 0.533957; 0.224263; 0.309694; 0.145306; 0.927971; 0.8107; 0.434213; 0.2855; 0.757223; 25
60; 49.345; 5.60908; 0.548457; 0.235197; 0.313259; 0.14309; 0.932227; 0.822712; 0.418178; 0.270996; 0.7637; 25
90; 53.005; 5.8701; 0.556314; 0.242196; 0.314118; 0.122801; 0.938907; 0.836397; 0.408338; 0.25984; 0.765825; 25
120; 52.755; 5.96582; 0.562782; 0.247491; 0.315291; 0.112772; 0.942144; 0.849167; 0.403143; 0.254789; 0.770137; 25
150; 50.03; 6.04623; 0.566283; 0.250964; 0.315318; 0.107559; 0.94343; 0.856462; 0.397324; 0.24927; 0.773176; 25
180; 47.68; 6.10867; 0.57029; 0.254328; 0.315962; 0.103638; 0.943247; 0.859946; 0.394163; 0.246399; 0.774819; 25
210; 45.19; 6.10398; 0.572691; 0.2569; 0.315791; 0.105839; 0.941685; 0.862122; 0.393026; 0.245507; 0.776504; 25
240; 43.075; 6.13367; 0.575788; 0.259811; 0.315977; 0.105444; 0.941112; 0.864205; 0.392609; 0.245192; 0.776721; 25
270; 41.26; 6.14306; 0.577415; 0.261696; 0.315719; 0.105531; 0.940509; 0.868003; 0.390858; 0.243588; 0.777523; 25
300; 39.69; 6.16592; 0.580377; 0.264431; 0.315947; 0.106258; 0.938441; 0.866121; 0.390265; 0.243909; 0.778851; 25
330; 38.26; 6.16214; 0.58146; 0.266013; 0.315447; 0.104313; 0.93811; 0.870872; 0.389896; 0.242791; 0.778971; 25
360; 36.87; 6.14817; 0.583724; 0.268015; 0.315709; 0.107143; 0.936002; 0.87213; 0.390354; 0.243501; 0.779696; 25
390; 35.465; 6.14143; 0.584581; 0.269064; 0.315517; 0.108544; 0.935547; 0.872898; 0.389731; 0.24312; 0.780858; 25
420; 34.565; 6.19051; 0.586027; 0.270425; 0.315603; 0.106987; 0.935229; 0.871926; 0.388674; 0.242079; 0.781062; 25
450; 34.095; 6.16939; 0.587455; 0.271758; 0.315698; 0.106543; 0.935313; 0.875728; 0.388084; 0.242068; 0.782023; 25
480; 33.215; 6.14847; 0.589292; 0.273165; 0.316126; 0.106443; 0.934556; 0.874819; 0.390008; 0.243051; 0.781589; 25
510; 32.5; 6.14561; 0.589557; 0.274106; 0.315451; 0.106322; 0.934133; 0.876247; 0.387076; 0.241519; 0.783377; 25
540; 31.57; 6.16286; 0.590389; 0.275072; 0.315317; 0.106597; 0.933882; 0.877089; 0.388657; 0.241357; 0.782636; 25
570; 31.28; 6.15939; 0.592004; 0.276374; 0.31563; 0.106764; 0.933639; 0.87706; 0.387576; 0.241665; 0.78329; 25
600; 30.97; 6.16714; 0.593092; 0.277585; 0.315507; 0.107924; 0.932225; 0.877433; 0.387064; 0.241392; 0.783584; 25
630; 30.515; 6.16449; 0.594817; 0.278795; 0.316022; 0.10898; 0.931495; 0.877056; 0.387967; 0.24216; 0.783562; 25
660; 30.055; 6.18592; 0.59551; 0.279852; 0.315658; 0.110239; 0.930425; 0.876183; 0.387661; 0.241803; 0.783724; 25
690; 29.715; 6.17602; 0.59679; 0.281027; 0.315764; 0.111653; 0.928743; 0.876575; 0.388586; 0.242846; 0.784468; 25
720; 29.465; 6.17694; 0.597406; 0.28178; 0.315626; 0.112241; 0.926331; 0.873348; 0.388613; 0.242921; 0.784346; 25
750; 29.14; 6.15673; 0.598399; 0.28267; 0.315729; 0.114234; 0.925507; 0.874044; 0.390021; 0.243651; 0.784896; 25
780; 28.85; 6.15367; 0.59972; 0.283959; 0.315761; 0.114561; 0.924751; 0.873656; 0.388276; 0.242982; 0.786447; 25
810; 28.345; 6.15245; 0.600027; 0.284439; 0.315587; 0.115144; 0.924666; 0.875417; 0.38763; 0.242215; 0.785775; 25
840; 27.87; 6.1501; 0.601093; 0.285342; 0.315751; 0.113344; 0.925282; 0.875082; 0.387974; 0.242263; 0.786865; 25
870; 27.63; 6.14898; 0.601435; 0.285769; 0.315666; 0.114084; 0.925226; 0.874634; 0.387239; 0.241943; 0.78772; 25
900; 27.365; 6.18796; 0.602578; 0.286518; 0.31606; 0.114367; 0.925494; 0.875363; 0.385652; 0.240712; 0.786177; 25
930; 27.38; 6.16398; 0.602341; 0.286723; 0.315618; 0.11288; 0.925893; 0.879098; 0.385968; 0.240897; 0.787177; 25
960; 27.175; 6.17847; 0.602679; 0.287129; 0.31555; 0.111027; 0.926177; 0.881004; 0.385583; 0.240314; 0.787943; 25
990; 26.875; 6.17306; 0.60297; 0.287568; 0.315402; 0.110864; 0.926271; 0.881121; 0.385941; 0.240533; 0.787509; 25
1020; 26.63; 6.20949; 0.603873; 0.288233; 0.31564; 0.112572; 0.926533; 0.882317; 0.383209; 0.238794; 0.789192; 25
1050; 26.655; 6.21357; 0.604521; 0.288759; 0.315762; 0.11207; 0.926254; 0.880916; 0.384652; 0.239645; 0.788912; 25
1080; 26.67; 6.21949; 0.60551; 0.289498; 0.316012; 0.110948; 0.926309; 0.878571; 0.386982; 0.240884; 0.786761; 25
1110; 26.74; 6.22837; 0.605822; 0.289912; 0.315911; 0.11247; 0.925591; 0.881218; 0.382949; 0.23875; 0.789318; 25
1140; 26.37; 6.19123; 0.605698; 0.290156; 0.315543; 0.112187; 0.925451; 0.882898; 0.384023; 0.23946; 0.790108; 25
1170; 25.95; 6.21796; 0.606096; 0.290556; 0.31554; 0.114304; 0.925149; 0.881947; 0.383145; 0.238152; 0.789021; 25
1200; 25.99; 6.23643; 0.606787; 0.290995; 0.315792; 0.111768; 0.925971; 0.884622; 0.382801; 0.238302; 0.789657; 25
1230; 25.9; 6.23449; 0.606983; 0.291316; 0.315667; 0.112561; 0.926051; 0.884052; 0.383919; 0.238799; 0.788441; 25
1260; 25.815; 6.23571; 0.607404; 0.291735; 0.315669; 0.11183; 0.925992; 0.88418; 0.382178; 0.237667; 0.78928; 25
1290; 25.6; 6.22612; 0.607944; 0.292312; 0.315632; 0.111052; 0.925709; 0.886102; 0.38307; 0.238156; 0.789866; 25
1320; 25.325; 6.2452; 0.608725; 0.292826; 0.315899; 0.112893; 0.924766; 0.881791; 0.383632; 0.237857; 0.788685; 25
1350; 25.315; 6.22092; 0.609481; 0.29325; 0.316231; 0.112674; 0.924523; 0.882054; 0.382253; 0.238178; 0.789037; 25
1380; 25.185; 6.20153; 0.609627; 0.293631; 0.315997; 0.112359; 0.924299; 0.88187; 0.385796; 0.240123; 0.789196; 25
1410; 25.08; 6.19867; 0.610635; 0.294059; 0.316575; 0.113646; 0.924107; 0.879861; 0.384001; 0.23942; 0.789833; 25
1440; 25.215; 6.20286; 0.610305; 0.294216; 0.316089; 0.111739; 0.924512; 0.883459; 0.383615; 0.239199; 0.78998; 25
1470; 24.98; 6.22184; 0.610329; 0.294373; 0.315957; 0.111708; 0.924514; 0.883759; 0.384373; 0.239492; 0.788305; 25
1500; 24.9; 6.19734; 0.611004; 0.294953; 0.316051; 0.111889; 0.92417; 0.884085; 0.384448; 0.239669; 0.789629; 25
1530; 24.645; 6.20541; 0.611768; 0.29561; 0.316157; 0.113076; 0.923314; 0.881307; 0.383548; 0.239082; 0.790694; 25
1560; 24.615; 6.225; 0.611497; 0.295795; 0.315702; 0.110204; 0.92393; 0.882598; 0.382849; 0.238122; 0.7903; 25
1590; 24.535; 6.21398; 0.612226; 0.296233; 0.315992; 0.113505; 0.923227; 0.882013; 0.384646; 0.239477; 0.789449; 25
1620; 24.555; 6.22449; 0.61231; 0.296446; 0.315864; 0.114363; 0.923443; 0.884228; 0.382414; 0.237995; 0.790855; 25
1650; 24.375; 6.21551; 0.612835; 0.296917; 0.315918; 0.114021; 0.923269; 0.882294; 0.382645; 0.238389; 0.790555; 25
1680; 24.39; 6.22572; 0.613265; 0.297392; 0.315873; 0.114354; 0.922778; 0.882181; 0.383421; 0.23884; 0.791284; 25
1710; 24.34; 6.23857; 0.61335; 0.297728; 0.315622; 0.114673; 0.922374; 0.880731; 0.381922; 0.237343; 0.790985; 25
1740; 24.225; 6.22888; 0.613478; 0.297774; 0.315704; 0.11408; 0.922723; 0.884464; 0.381778; 0.237198; 0.791789; 25
1770; 23.97; 6.23245; 0.61422; 0.298334; 0.315887; 0.11486; 0.922426; 0.882369; 0.38196; 0.237509; 0.79112; 25
1800; 24.01; 6.21439; 0.614018; 0.298335; 0.315684; 0.114427; 0.922655; 0.88371; 0.382516; 0.238027; 0.791511; 25
1830; 23.87; 6.23398; 0.614526; 0.298778; 0.315747; 0.11359; 0.922629; 0.883923; 0.382818; 0.238132; 0.790859; 25
1860; 23.73; 6.23551; 0.614648; 0.298884; 0.315765; 0.112287; 0.923127; 0.884629; 0.381245; 0.236953; 0.793029; 25
1890; 23.775; 6.25041; 0.614851; 0.298981; 0.31587; 0.111785; 0.923146; 0.884962; 0.381951; 0.237276; 0.790935; 25
1920; 23.765; 6.24286; 0.615362; 0.299499; 0.315863; 0.114211; 0.922664; 0.886809; 0.382441; 0.237744; 0.792012; 25
1950; 23.725; 6.23673; 0.615995; 0.299928; 0.316068; 0.112722; 0.922798; 0.885048; 0.382528; 0.238101; 0.790163; 25
1980; 23.8; 6.23541; 0.615708; 0.300085; 0.315623; 0.11354; 0.922581; 0.884179; 0.381526; 0.2373; 0.791661; 25
2010; 23.8; 6.28796; 0.616378; 0.300416; 0.315962; 0.111947; 0.923395; 0.888136; 0.380848; 0.2362; 0.79127; 25
2040; 23.585; 6.24224; 0.616743; 0.300691; 0.316052; 0.111949; 0.92283; 0.886666; 0.383526; 0.238341; 0.792002; 25
2070; 23.485; 6.26357; 0.617056; 0.301099; 0.315956; 0.110798; 0.92359; 0.887988; 0.382555; 0.237808; 0.792279; 25
2100; 23.685; 6.27418; 0.616908; 0.301025; 0.315883; 0.111385; 0.923741; 0.887635; 0.378769; 0.235289; 0.793156; 25
2130; 23.655; 6.24133; 0.617264; 0.301301; 0.315963; 0.110579; 0.923772; 0.890518; 0.380494; 0.236761; 0.792171; 25
2160; 23.375; 6.25928; 0.617386; 0.301554; 0.315833; 0.110356; 0.923427; 0.885543; 0.382049; 0.237352; 0.791499; 25
2190; 23.715; 6.26561; 0.61814; 0.30197; 0.31617; 0.1103; 0.923788; 0.891703; 0.381387; 0.237064; 0.791915; 25
2220; 23.235; 6.23827; 0.618237; 0.302135; 0.316102; 0.110135; 0.923904; 0.893692; 0.382247; 0.238004; 0.792473; 25
2250; 23.03; 6.24194; 0.617871; 0.302127; 0.315743; 0.111666; 0.922878; 0.893781; 0.381528; 0.236874; 0.792628; 25
2280; 23.03; 6.25694; 0.618165; 0.302383; 0.315782; 0.112351; 0.923385; 0.896083; 0.37995; 0.235895; 0.793036; 25
2310; 23.155; 6.26388; 0.618616; 0.302659; 0.315957; 0.110148; 0.923732; 0.891612; 0.379873; 0.23598; 0.792848; 25
2340; 23.175; 6.27459; 0.618712; 0.30277; 0.315942; 0.111302; 0.923572; 0.89375; 0.380627; 0.236473; 0.791983; 25
2370; 23.01; 6.26643; 0.61966; 0.303388; 0.316272; 0.110514; 0.923621; 0.89523; 0.38116; 0.236913; 0.792919; 25
2400; 23.13; 6.30377; 0.619321; 0.303335; 0.315986; 0.109007; 0.924143; 0.893162; 0.379411; 0.235029; 0.793602; 25
2430; 23.405; 6.2951; 0.618952; 0.303299; 0.315653; 0.109713; 0.923505; 0.893008; 0.380146; 0.235599; 0.792104; 25
2460; 23.18; 6.27378; 0.619314; 0.303662; 0.315652; 0.110223; 0.923505; 0.895812; 0.378832; 0.234897; 0.792889; 25
2490; 23.025; 6.3349; 0.620052; 0.304164; 0.315888; 0.109686; 0.923861; 0.893444; 0.379985; 0.235256; 0.791622; 25
2520; 23.35; 6.30867; 0.620527; 0.304495; 0.316033; 0.111914; 0.923527; 0.891878; 0.379394; 0.235327; 0.794034; 25
2550; 23.34; 6.3351; 0.620883; 0.304794; 0.316089; 0.110421; 0.923941; 0.890781; 0.379332; 0.234771; 0.793891; 25
2580; 23.565; 6.31745; 0.620991; 0.304931; 0.31606; 0.109702; 0.924485; 0.895787; 0.377726; 0.234065; 0.794477; 25
2610; 23.18; 6.34214; 0.620371; 0.304844; 0.315527; 0.109708; 0.92458; 0.896704; 0.378957; 0.23422; 0.791315; 25
2640; 23.345; 6.34388; 0.621099; 0.305157; 0.315942; 0.108357; 0.925026; 0.89562; 0.378342; 0.234423; 0.793205; 25
2670; 23.51; 6.33143; 0.621337; 0.305523; 0.315813; 0.111077; 0.924281; 0.895861; 0.378322; 0.234181; 0.79351; 25
2700; 23.235; 6.33888; 0.621494; 0.30559; 0.315904; 0.110331; 0.924193; 0.893797; 0.378767; 0.234277; 0.792421; 25
2730; 23.42; 6.34581; 0.622344; 0.306168; 0.316176; 0.109563; 0.923974; 0.895013; 0.378946; 0.234525; 0.793406; 25
2760; 23.02; 6.34061; 0.621796; 0.305949; 0.315847; 0.107997; 0.924346; 0.893574; 0.376926; 0.233482; 0.793455; 25
2790; 23.245; 6.3398; 0.621706; 0.306051; 0.315656; 0.109765; 0.923766; 0.893233; 0.377047; 0.233546; 0.793089; 25
2820; 22.965; 6.3499; 0.622555; 0.306563; 0.315991; 0.109794; 0.923566; 0.895566; 0.378065; 0.233642; 0.792955; 25
2850; 22.915; 6.33847; 0.622899; 0.306845; 0.316054; 0.109373; 0.924123; 0.894757; 0.376414; 0.233073; 0.795386; 25
2880; 22.925; 6.33663; 0.623402; 0.307068; 0.316334; 0.110671; 0.923879; 0.899176; 0.377464; 0.233587; 0.794092; 25
2910; 22.76; 6.34776; 0.622371; 0.306835; 0.315536; 0.112443; 0.923605; 0.893185; 0.377187; 0.232711; 0.793489; 25
2940; 23.11; 6.34347; 0.62334; 0.307547; 0.315793; 0.11101; 0.92301; 0.892775; 0.377622; 0.233905; 0.794231; 25
2970; 23.135; 6.35959; 0.623919; 0.308111; 0.315809; 0.111112; 0.922555; 0.889574; 0.378598; 0.234184; 0.79324; 25
0; 48.88; 4.79898; 0.442309; 0.195163; 0.247146; 0.0403374; 0.975055; 0.971754; 0.265698; 0.176078; 0.911185; 50
30; 50.53; 5.66041; 0.535939; 0.225747; 0.310192; 0.114123; 0.947683; 0.836156; 0.422822; 0.274155; 0.754185; 50
60; 63.635; 5.79419; 0.5535; 0.239508; 0.313992; 0.124063; 0.941788; 0.831521; 0.415321; 0.267296; 0.760519; 50
90; 61.68; 5.96398; 0.563442; 0.247995; 0.315447; 0.117016; 0.943835; 0.841035; 0.40556; 0.25859; 0.765432; 50
120; 58.03; 6.07888; 0.569459; 0.253785; 0.315675; 0.110498; 0.944277; 0.849815; 0.398701; 0.25148; 0.769261; 50
150; 53.64; 6.16847; 0.57483; 0.258626; 0.316204; 0.108763; 0.943729; 0.854438; 0.395531; 0.247311; 0.770162; 50
180; 49.67; 6.1751; 0.578201; 0.262136; 0.316065; 0.109142; 0.941725; 0.855903; 0.392114; 0.244613; 0.773737; 50
210; 46.19; 6.20296; 0.581746; 0.265053; 0.316693; 0.107284; 0.941326; 0.861075; 0.390183; 0.243535; 0.77632; 50
240; 43.625; 6.18245; 0.58389; 0.267399; 0.316491; 0.108703; 0.939476; 0.862873; 0.390158; 0.243473; 0.778733; 50
270; 41.035; 6.20286; 0.585873; 0.269365; 0.316508; 0.105185; 0.938714; 0.864566; 0.38996; 0.242884; 0.778999; 50
300; 39.385; 6.18622; 0.58751; 0.270888; 0.316622; 0.104767; 0.938425; 0.86977; 0.389769; 0.243009; 0.778863; 50
330; 37.295; 6.22837; 0.589415; 0.272624; 0.316791; 0.105058; 0.937655; 0.869164; 0.388336; 0.242066; 0.779686; 50
360; 36.105; 6.2301; 0.590013; 0.273669; 0.316344; 0.105233; 0.937085; 0.871244; 0.38848; 0.2415; 0.779412; 50
390; 35.14; 6.22857; 0.591844; 0.275249; 0.316595; 0.1055; 0.93634; 0.871611; 0.386524; 0.24064; 0.781755; 50
420; 34.24; 6.19867; 0.592894; 0.276389; 0.316505; 0.104432; 0.935786; 0.872886; 0.387734; 0.240875; 0.781201; 50
450; 33.295; 6.22541; 0.593869; 0.277381; 0.316488; 0.1045; 0.936023; 0.878312; 0.38738; 0.240802; 0.780276; 50
480; 32.19; 6.24357; 0.594837; 0.278576; 0.31626; 0.104733; 0.935401; 0.876351; 0.384544; 0.238582; 0.784096; 50
510; 31.91; 6.23469; 0.596538; 0.279819; 0.316719; 0.106847; 0.934637; 0.875815; 0.385443; 0.239659; 0.783058; 50
540; 31.34; 6.19286; 0.597047; 0.28063; 0.316417; 0.104871; 0.934367; 0.881625; 0.383973; 0.238774; 0.784643; 50
570; 30.605; 6.18776; 0.597515; 0.281282; 0.316233; 0.106327; 0.933457; 0.880041; 0.383961; 0.239184; 0.784234; 50
600; 30.05; 6.22204; 0.599058; 0.282467; 0.316592; 0.107478; 0.933177; 0.878027; 0.384898; 0.239153; 0.784931; 50
630; 29.9; 6.19357; 0.599367; 0.283067; 0.3163; 0.105856; 0.933022; 0.880082; 0.3854; 0.239542; 0.785508; 50
660; 29.46; 6.20878; 0.599562; 0.283577; 0.315986; 0.107066; 0.932559; 0.88118; 0.386031; 0.239864; 0.7837; 50
690; 28.785; 6.19184; 0.60073; 0.284422; 0.316308; 0.107493; 0.932072; 0.883168; 0.386395; 0.240286; 0.784241; 50
720; 28.345; 6.20235; 0.601856; 0.28498; 0.316876; 0.105325; 0.932973; 0.885358; 0.385725; 0.240221; 0.784715; 50
750; 28.175; 6.17949; 0.602321; 0.285762; 0.316559; 0.106933; 0.931865; 0.882161; 0.385144; 0.23989; 0.786804; 50
780; 28.16; 6.19827; 0.60224; 0.286267; 0.315973; 0.107576; 0.931141; 0.882917; 0.385775; 0.239489; 0.785481; 50
810; 27.8; 6.19286; 0.603843; 0.287428; 0.316415; 0.109055; 0.929547; 0.881834; 0.385341; 0.239741; 0.786617; 50
840; 27.455; 6.22979; 0.603805; 0.287846; 0.315959; 0.108053; 0.929646; 0.884097; 0.384298; 0.238436; 0.786221; 50
870; 27.06; 6.22398; 0.604428; 0.288403; 0.316024; 0.110527; 0.928842; 0.882029; 0.384642; 0.238817; 0.786843; 50
900; 26.975; 6.20908; 0.605066; 0.288934; 0.316132; 0.10874; 0.928903; 0.88319; 0.38328; 0.238827; 0.7881; 50
930; 26.69; 6.21949; 0.604935; 0.289267; 0.315668; 0.109121; 0.92862; 0.881075; 0.383715; 0.238081; 0.786526; 50
960; 26.555; 6.20031; 0.606013; 0.29; 0.316013; 0.109713; 0.92819; 0.885679; 0.383694; 0.238172; 0.788175; 50
990; 25.955; 6.20072; 0.606245; 0.290349; 0.315896; 0.1112; 0.927557; 0.886772; 0.38207; 0.237363; 0.788992; 50
1020; 25.495; 6.21704; 0.60703; 0.290934; 0.316096; 0.109267; 0.928073; 0.885238; 0.3842; 0.23836; 0.787426; 50
1050; 26; 6.22061; 0.606903; 0.291143; 0.31576; 0.108482; 0.927841; 0.884519; 0.382314; 0.237091; 0.789004; 50
1080; 25.77; 6.25837; 0.608086; 0.292019; 0.316067; 0.109927; 0.927776; 0.884485; 0.38166; 0.236573; 0.788603; 50
1110; 25.72; 6.23551; 0.608481; 0.292483; 0.315997; 0.108832; 0.9273; 0.887393; 0.383296; 0.237894; 0.787345; 50
1140; 25.47; 6.26061; 0.609401; 0.293312; 0.31609; 0.113011; 0.926599; 0.883354; 0.380602; 0.23632; 0.788398; 50
1170; 25.365; 6.24755; 0.609492; 0.293554; 0.315938; 0.109421; 0.927572; 0.886086; 0.382986; 0.237415; 0.788234; 50
1200; 25.28; 6.23592; 0.609852; 0.294017; 0.315836; 0.107699; 0.928157; 0.88603; 0.378409; 0.234854; 0.79088; 50
1230; 25.4; 6.24908; 0.61122; 0.294741; 0.316479; 0.106739; 0.928436; 0.888752; 0.381966; 0.237085; 0.789445; 50
1260; 24.975; 6.24326; 0.611238; 0.294966; 0.316272; 0.108186; 0.927549; 0.886704; 0.381797; 0.236728; 0.789365; 50
1290; 24.79; 6.24388; 0.611776; 0.295555; 0.316221; 0.109334; 0.926735; 0.888543; 0.381489; 0.236789; 0.788821; 50
1320; 24.345; 6.22694; 0.6119; 0.295854; 0.316046; 0.10939; 0.926703; 0.888357; 0.380954; 0.236361; 0.790707; 50
1350; 24.395; 6.26184; 0.612845; 0.29654; 0.316305; 0.110214; 0.92657; 0.8888; 0.382643; 0.237393; 0.787888; 50
1380; 24.335; 6.25449; 0.611617; 0.29624; 0.315377; 0.10899; 0.926798; 0.891774; 0.38181; 0.236039; 0.788945; 50
1410; 24.21; 6.24867; 0.612418; 0.296778; 0.31564; 0.10935; 0.92678; 0.888921; 0.378538; 0.234476; 0.791293; 50
1440; 24.36; 6.25184; 0.612616; 0.296998; 0.315618; 0.109194; 0.926862; 0.888831; 0.38072; 0.235424; 0.789618; 50
1470; 24.4; 6.25612; 0.614175; 0.297963; 0.316212; 0.110181; 0.926544; 0.890818; 0.38045; 0.236257; 0.791025; 50
1500; 24.125; 6.2748; 0.614871; 0.298383; 0.316488; 0.108684; 0.926821; 0.892132; 0.380498; 0.236111; 0.790814; 50
1530; 24.045; 6.22459; 0.614546; 0.298523; 0.316023; 0.110508; 0.926176; 0.891563; 0.380831; 0.236152; 0.791821; 50
1560; 23.835; 6.26806; 0.614828; 0.298958; 0.31587; 0.109667; 0.925761; 0.888717; 0.378013; 0.234259; 0.792926; 50
1590; 24.005; 6.28408; 0.615062; 0.299382; 0.315681; 0.109319; 0.926119; 0.888226; 0.378538; 0.233871; 0.791589; 50
1620; 24.14; 6.29612; 0.615111; 0.299521; 0.31559; 0.107813; 0.926318; 0.888406; 0.378342; 0.233809; 0.791553; 50
1650; 24.225; 6.29357; 0.616136; 0.300175; 0.31596; 0.108865; 0.926278; 0.89102; 0.378455; 0.234102; 0.79272; 50
1680; 23.94; 6.29102; 0.616357; 0.300593; 0.315763; 0.109877; 0.925817; 0.886825; 0.378944; 0.234286; 0.792086; 50
1710; 24.075; 6.28959; 0.616757; 0.300807; 0.31595; 0.110648; 0.926132; 0.887793; 0.378673; 0.234073; 0.793286; 50
1740; 24.07; 6.29041; 0.617764; 0.301532; 0.316232; 0.109638; 0.926208; 0.890574; 0.379104; 0.235108; 0.792588; 50
1770; 23.695; 6.32133; 0.61753; 0.3016; 0.315929; 0.109184; 0.926108; 0.890687; 0.37848; 0.233835; 0.791788; 50
1800; 23.73; 6.30112; 0.617045; 0.301494; 0.31555; 0.109431; 0.925462; 0.892176; 0.377205; 0.233231; 0.791905; 50
1830; 23.425; 6.28316; 0.618275; 0.302226; 0.316049; 0.10863; 0.925717; 0.888102; 0.377788; 0.234185; 0.792925; 50
1860; 23.68; 6.26163; 0.618411; 0.302447; 0.315965; 0.109584; 0.925361; 0.888952; 0.379298; 0.234621; 0.793131; 50
1890; 23.465; 6.28694; 0.618331; 0.302627; 0.315704; 0.109015; 0.925326; 0.889561; 0.379184; 0.234553; 0.792368; 50
1920; 23.55; 6.29724; 0.61887; 0.303035; 0.315835; 0.1092; 0.924753; 0.887365; 0.378626; 0.233973; 0.79384; 50
1950; 23.37; 6.30388; 0.619486; 0.303357; 0.316129; 0.109523; 0.925321; 0.891478; 0.378338; 0.233783; 0.793212; 50
1980; 23.215; 6.28286; 0.61929; 0.303425; 0.315865; 0.110773; 0.924176; 0.889889; 0.379929; 0.234802; 0.792131; 50
2010; 23.16; 6.30102; 0.619075; 0.303401; 0.315674; 0.109244; 0.924666; 0.889418; 0.377524; 0.233133; 0.793645; 50
