### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 500, TIMEINTERVAL = 5, NRUN = 500 ###

DU;Type;difference;Time
45;0;0.0203107;75
45;1;0.0318388;75
47;0;0.0010854;75
47;1;0.0495007;75
13;0;0.00151175;75
13;1;0.046027;75
5;0;0.0147474;75
5;1;0.042373;75
48;0;0.0214729;75
48;1;0.0541889;75
10;0;-0.00195283;76
10;1;0.0495679;76
42;0;-0.00686026;76
42;1;0.0471084;76
12;0;0.0151141;76
12;1;0.0345214;76
38;0;0.00286192;76
38;1;0.0459678;76
35;0;0.00701571;76
35;1;0.0394175;76
21;0;0.00226617;76
21;1;0.0417852;76
19;0;0.00388324;76
19;1;0.0408127;76
24;0;0.00886476;76
24;1;0.0309062;76
46;0;-0.0010854;76
46;1;0.0457369;76
3;0;0.00776625;76
3;1;0.0358699;76
43;0;0.00997534;76
43;1;0.0168723;76
48;0;0.0254911;76
48;1;0.0707133;76
11;0;0.00645179;76
11;1;0.0130011;76
14;0;0.00653845;76
14;1;0.0476508;76
8;0;0.0208777;76
8;1;0.0838481;76
18;0;0.0370153;76
18;1;0.111116;76
20;0;0.0190979;76
20;1;0.0599731;76
47;0;0.0010854;76
47;1;0.0495007;76
44;0;0.00857306;76
44;1;0.0344357;76
22;0;0.00412446;76
22;1;0.037789;76
5;0;0.0147474;76
5;1;0.042373;76
16;0;-0.00653845;76
16;1;0.0417852;76
34;0;0.000692368;76
34;1;0.0476508;76
9;0;0.00909045;76
9;1;0.0468757;76
13;0;0.00151175;76
13;1;0.046027;76
6;0;0.0167436;76
6;1;0.0547823;76
37;0;0.0057379;76
37;1;0.041059;76
26;0;-0.00647324;76
26;1;0.0293378;76
39;0;-0.00286192;76
39;1;0.048314;76
33;0;0.00718105;76
33;1;0.0356071;76
32;0;0.00299102;76
32;1;0.0435799;76
40;0;0.00721288;76
40;1;0.0295481;76
28;0;0.0107417;76
28;1;0.0196933;76
2;0;0.00658703;76
2;1;0.0464236;76
17;0;0.0084759;76
17;1;0.0374934;76
31;0;-0.00299102;76
31;1;0.0429387;76
25;0;0.00647324;76
25;1;0.0185336;76
41;0;0.00965935;76
41;1;0.0417178;76
7;0;0.00716394;76
7;1;0.0652834;76
27;0;0.0075978;76
27;1;0.038324;76
36;0;0.00903183;76
36;1;0.0412328;76
23;0;0.00582063;76
23;1;0.0565194;76
4;0;-0.00658703;76
4;1;0.04358;76
1;0;-0.00072521;76
1;1;0.0432212;76
29;0;0.00947189;76
29;1;0.0271421;76
45;0;0.0232472;76
45;1;0.0523943;76
15;0;0.0414065;76
15;1;0.122607;76
0;0;0.00501746;76
0;1;0.0472285;76
30;0;0.00376701;76
30;1;0.0432212;76
47;0;0.0010854;77
47;1;0.0495007;77
13;0;0.00151175;77
13;1;0.046027;77
38;0;0.00286192;77
38;1;0.0459678;77
44;0;0.00857306;77
44;1;0.0344357;77
0;0;0.00501746;77
0;1;0.0472285;77
32;0;0.00299102;77
32;1;0.0435799;77
34;0;0.000692368;77
34;1;0.0476508;77
6;0;0.0167436;77
6;1;0.0547823;77
23;0;0.00582063;77
23;1;0.0565194;77
10;0;-0.00195283;77
10;1;0.0495679;77
3;0;0.00776625;77
3;1;0.0358699;77
45;0;0.0172389;77
45;1;0.0199124;77
12;0;0.0151141;77
12;1;0.0345214;77
31;0;-0.00299102;77
31;1;0.0429387;77
8;0;0.0208777;77
8;1;0.0838481;77
11;0;0.00645179;77
11;1;0.0130011;77
5;0;0.0147474;77
5;1;0.042373;77
35;0;0.00701571;77
35;1;0.0394175;77
42;0;-0.00686026;77
42;1;0.0471084;77
19;0;0.00388324;77
19;1;0.0408127;77
18;0;0.0274349;77
18;1;0.0667708;77
25;0;0.00647324;77
25;1;0.0185336;77
48;0;0.0214729;77
48;1;0.0541889;77
36;0;0.00903183;77
36;1;0.0412328;77
4;0;-0.00658703;77
4;1;0.04358;77
39;0;-0.00286192;77
39;1;0.048314;77
30;0;0.00376701;77
30;1;0.0432212;77
29;0;0.00947189;77
29;1;0.0271421;77
27;0;0.0075978;77
27;1;0.038324;77
26;0;-0.00647324;77
26;1;0.0293378;77
7;0;0.00205272;77
7;1;0.0572345;77
1;0;-0.00072521;77
1;1;0.0432212;77
33;0;0.00718105;77
33;1;0.0356071;77
28;0;0.0107417;77
28;1;0.0196933;77
21;0;0.00226617;77
21;1;0.0417852;77
40;0;0.00721288;77
40;1;0.0295481;77
43;0;0.00997534;77
43;1;0.0168723;77
2;0;0.00658703;77
2;1;0.0464236;77
9;0;0.00909045;77
9;1;0.0468757;77
14;0;0.00653845;77
14;1;0.0476508;77
46;0;-0.0010854;77
46;1;0.0457369;77
20;0;0.0190979;77
20;1;0.0599731;77
22;0;0.00412446;77
22;1;0.037789;77
17;0;0.0084759;77
17;1;0.0374934;77
41;0;0.00965935;77
41;1;0.0417178;77
24;0;0.00886476;77
24;1;0.0309062;77
16;0;-0.00653845;77
16;1;0.0417852;77
37;0;0.0057379;77
37;1;0.041059;77
15;0;0.0332753;77
15;1;0.0790271;77
32;0;0.00299102;78
32;1;0.0435799;78
2;0;0.00658703;78
2;1;0.0464236;78
7;0;0.00205272;78
7;1;0.0572345;78
29;0;0.00947189;78
29;1;0.0271421;78
3;0;0.00776625;78
3;1;0.0358699;78
16;0;-0.00653845;78
16;1;0.0417852;78
5;0;0.0147474;78
5;1;0.042373;78
8;0;0.0208777;78
8;1;0.0838481;78
10;0;-0.00195283;78
10;1;0.0495679;78
37;0;0.0057379;78
37;1;0.041059;78
25;0;0.00647324;78
25;1;0.0185336;78
33;0;0.00718105;78
33;1;0.0356071;78
6;0;0.0167436;78
6;1;0.0547823;78
27;0;0.0075978;78
27;1;0.038324;78
42;0;-0.00686026;78
42;1;0.0471084;78
39;0;-0.00286192;78
39;1;0.048314;78
44;0;0.00857306;78
44;1;0.0344357;78
11;0;0.00645179;78
11;1;0.0130011;78
13;0;0.00151175;78
13;1;0.046027;78
9;0;0.00909045;78
9;1;0.0468757;78
21;0;0.00226617;78
21;1;0.0417852;78
36;0;0.00903183;78
36;1;0.0412328;78
45;0;0.0232472;78
45;1;0.0523943;78
23;0;0.00582063;78
23;1;0.0565194;78
48;0;0.0254911;78
48;1;0.0707134;78
4;0;-0.00658703;78
4;1;0.04358;78
12;0;0.0151141;78
12;1;0.0345214;78
41;0;0.00965935;78
41;1;0.0417178;78
0;0;0.00501746;78
0;1;0.0472285;78
22;0;0.00412446;78
22;1;0.037789;78
38;0;0.00286192;78
38;1;0.0459678;78
15;0;0.0414065;78
15;1;0.122607;78
26;0;-0.00647324;78
26;1;0.0293378;78
47;0;0.0010854;78
47;1;0.0495007;78
30;0;0.00376701;78
30;1;0.0432212;78
43;0;0.00997534;78
43;1;0.0168723;78
19;0;0.00388324;78
19;1;0.0408127;78
18;0;0.0370153;78
18;1;0.111116;78
35;0;0.00701571;78
35;1;0.0394175;78
14;0;0.00653845;78
14;1;0.0476508;78
17;0;0.0084759;78
17;1;0.0374934;78
40;0;0.00721288;78
40;1;0.0295481;78
28;0;0.0107417;78
28;1;0.0196933;78
31;0;-0.00299102;78
31;1;0.0429387;78
1;0;-0.00072521;78
1;1;0.0432212;78
20;0;0.0190979;78
20;1;0.0599731;78
34;0;0.000692368;78
34;1;0.0476508;78
46;0;-0.0010854;78
46;1;0.0457369;78
24;0;0.00886476;78
24;1;0.0309062;78
44;0;0.00857306;79
44;1;0.0344357;79
37;0;0.0057379;79
37;1;0.041059;79
9;0;0.00909045;79
9;1;0.0468757;79
32;0;0.00299102;79
32;1;0.0435799;79
12;0;0.0151141;79
12;1;0.0345214;79
43;0;0.00997534;79
43;1;0.0168723;79
23;0;0.00582063;79
23;1;0.0565194;79
19;0;0.00388324;79
19;1;0.0408127;79
47;0;0.0010854;79
47;1;0.0495007;79
0;0;0.00501746;79
0;1;0.0472285;79
31;0;-0.00299102;79
31;1;0.0429387;79
5;0;0.0147474;79
5;1;0.042373;79
39;0;-0.00286192;79
39;1;0.048314;79
13;0;0.00151175;79
13;1;0.046027;79
7;0;-0.00342077;79
7;1;0.0496558;79
27;0;0.0075978;79
27;1;0.038324;79
30;0;0.00376701;79
30;1;0.0432212;79
48;0;0.0214729;79
48;1;0.0541889;79
10;0;-0.00195283;79
10;1;0.0495679;79
34;0;0.000692368;79
34;1;0.0476508;79
45;0;0.0172389;79
45;1;0.0199125;79
40;0;0.00721288;79
40;1;0.0295481;79
8;0;0.0208777;79
8;1;0.0838481;79
41;0;0.00965935;79
41;1;0.0417178;79
33;0;0.00718105;79
33;1;0.0356071;79
36;0;0.00903183;79
36;1;0.0412328;79
35;0;0.00701571;79
35;1;0.0394175;79
29;0;0.00947189;79
29;1;0.0271421;79
38;0;0.00286192;79
38;1;0.0459678;79
28;0;0.0107417;79
28;1;0.0196933;79
16;0;-0.00653845;79
16;1;0.0417852;79
14;0;0.00653845;79
14;1;0.0476508;79
15;0;0.0332753;79
15;1;0.0790271;79
46;0;-0.0010854;79
46;1;0.0457369;79
11;0;0.00645179;79
11;1;0.0130011;79
2;0;0.00658703;79
2;1;0.0464236;79
22;0;0.00412446;79
22;1;0.037789;79
4;0;-0.00658703;79
4;1;0.04358;79
1;0;-0.00072521;79
1;1;0.0432212;79
21;0;0.00226617;79
21;1;0.0417852;79
26;0;-0.00647324;79
26;1;0.0293378;79
17;0;0.0084759;79
17;1;0.0374934;79
6;0;0.0167436;79
6;1;0.0547824;79
25;0;0.00647324;79
25;1;0.0185336;79
42;0;-0.00686026;79
42;1;0.0471084;79
18;0;0.0274349;79
18;1;0.0667708;79
20;0;0.0190979;79
20;1;0.0599731;79
3;0;0.00776625;79
3;1;0.0358699;79
24;0;0.00886476;79
24;1;0.0309062;79
27;0;0.0075978;80
27;1;0.038324;80
48;0;0.0254911;80
48;1;0.0707134;80
12;0;0.0151141;80
12;1;0.0345214;80
40;0;0.00721288;80
40;1;0.0295481;80
11;0;0.00645179;80
11;1;0.0130011;80
3;0;0.00776625;80
3;1;0.0358699;80
19;0;0.00388324;80
19;1;0.0408127;80
10;0;-0.00195283;80
10;1;0.0495679;80
21;0;0.00226617;80
21;1;0.0417852;80
31;0;-0.00299102;80
31;1;0.0429387;80
39;0;-0.00286192;80
39;1;0.048314;80
16;0;-0.00653845;80
16;1;0.0417852;80
13;0;0.00151175;80
13;1;0.046027;80
1;0;-0.00072521;80
1;1;0.0432212;80
22;0;0.00412446;80
22;1;0.037789;80
26;0;-0.00647324;80
26;1;0.0293378;80
24;0;0.00886476;80
24;1;0.0309062;80
29;0;0.00947189;80
29;1;0.0271421;80
9;0;0.00909045;80
9;1;0.0468757;80
34;0;0.000692368;80
34;1;0.0476508;80
8;0;0.0208777;80
8;1;0.0838482;80
6;0;0.0167436;80
6;1;0.0547824;80
28;0;0.0107417;80
28;1;0.0196933;80
35;0;0.00701571;80
35;1;0.0394175;80
20;0;0.0190979;80
20;1;0.0599731;80
18;0;0.03377;80
18;1;0.111116;80
14;0;0.00653845;80
14;1;0.0476508;80
44;0;0.00857306;80
44;1;0.0344357;80
4;0;-0.00658703;80
4;1;0.04358;80
25;0;0.00647324;80
25;1;0.0185336;80
17;0;0.0084759;80
17;1;0.0374934;80
38;0;0.00286192;80
38;1;0.0459678;80
2;0;0.00658703;80
2;1;0.0464236;80
36;0;0.00903183;80
36;1;0.0412328;80
23;0;0.00582063;80
23;1;0.0565194;80
45;0;0.0232472;80
45;1;0.0523944;80
7;0;-0.00342077;80
7;1;0.0496558;80
5;0;0.0147474;80
5;1;0.042373;80
47;0;0.0010854;80
47;1;0.0495007;80
32;0;0.00299102;80
32;1;0.0435799;80
0;0;0.00501746;80
0;1;0.0472285;80
15;0;0.0414065;80
15;1;0.122607;80
37;0;0.0057379;80
37;1;0.041059;80
41;0;0.00965935;80
41;1;0.0417178;80
33;0;0.00718105;80
33;1;0.0356071;80
43;0;0.00997534;80
43;1;0.0168723;80
42;0;-0.00686026;80
42;1;0.0471084;80
46;0;-0.0010854;80
46;1;0.0457369;80
30;0;0.00376701;80
30;1;0.0432212;80
7;0;-0.000972331;81
7;1;0.0496558;81
46;0;-0.0010854;81
46;1;0.0457369;81
21;0;0.00226617;81
21;1;0.0417852;81
47;0;0.0010854;81
47;1;0.0495007;81
6;0;0.0122989;81
6;1;0.0540169;81
29;0;0.00947189;81
29;1;0.0271421;81
37;0;0.0057379;81
37;1;0.041059;81
20;0;0.0190979;81
20;1;0.0599731;81
40;0;0.00721288;81
40;1;0.0295481;81
42;0;-0.00686026;81
42;1;0.0471084;81
38;0;0.00286192;81
38;1;0.0459678;81
28;0;0.0107417;81
28;1;0.0196933;81
26;0;-0.00647324;81
26;1;0.0293378;81
9;0;0.00909045;81
9;1;0.0468757;81
44;0;0.00857306;81
44;1;0.0344357;81
31;0;-0.00299102;81
31;1;0.0429387;81
48;0;0.0214729;81
48;1;0.0541889;81
39;0;-0.00286192;81
39;1;0.048314;81
14;0;0.00653845;81
14;1;0.0476508;81
22;0;0.00412446;81
22;1;0.037789;81
16;0;-0.00653845;81
16;1;0.0417852;81
24;0;0.00886476;81
24;1;0.0309062;81
11;0;0.00645179;81
11;1;0.0130011;81
35;0;0.00701571;81
35;1;0.0394175;81
8;0;0.0208777;81
8;1;0.0838482;81
5;0;0.0147474;81
5;1;0.042373;81
25;0;0.00647324;81
25;1;0.0185336;81
12;0;0.0151141;81
12;1;0.0345214;81
4;0;-0.00658703;81
4;1;0.04358;81
2;0;0.00658703;81
2;1;0.0464236;81
27;0;0.0075978;81
27;1;0.038324;81
30;0;0.00376701;81
30;1;0.0432212;81
1;0;-0.00072521;81
1;1;0.0432212;81
17;0;0.0084759;81
17;1;0.0374934;81
43;0;0.00997534;81
43;1;0.0168723;81
33;0;0.00718105;81
33;1;0.0356071;81
32;0;0.00299102;81
32;1;0.0435799;81
18;0;0.022052;81
18;1;0.0587218;81
19;0;0.00388324;81
19;1;0.0408127;81
45;0;0.0172389;81
45;1;0.0199125;81
10;0;-0.00195283;81
10;1;0.0495679;81
36;0;0.00903183;81
36;1;0.0412328;81
41;0;0.00965935;81
41;1;0.0417178;81
34;0;0.000692368;81
34;1;0.0476508;81
3;0;0.00776625;81
3;1;0.0358699;81
15;0;0.0332753;81
15;1;0.0790271;81
23;0;0.00582063;81
23;1;0.0565194;81
13;0;0.00151175;81
13;1;0.046027;81
0;0;0.00501746;81
0;1;0.0472285;81
14;0;0.00653845;82
14;1;0.0476508;82
29;0;0.00947189;82
29;1;0.0271421;82
34;0;0.000692368;82
34;1;0.0476508;82
25;0;0.00647324;82
25;1;0.0185336;82
38;0;0.00286192;82
38;1;0.0459678;82
24;0;0.00886476;82
24;1;0.0309062;82
31;0;-0.00299102;82
31;1;0.0429387;82
43;0;0.00997534;82
43;1;0.0168723;82
7;0;-0.00109988;82
7;1;0.0496558;82
33;0;0.00718105;82
33;1;0.0356071;82
36;0;0.00903183;82
36;1;0.0412328;82
10;0;-0.00195283;82
10;1;0.0495679;82
27;0;0.0075978;82
27;1;0.038324;82
18;0;0.0307843;82
18;1;0.111116;82
22;0;0.00565374;82
22;1;0.037789;82
32;0;0.00299102;82
32;1;0.0435799;82
8;0;0.0208777;82
8;1;0.0838482;82
44;0;0.00857306;82
44;1;0.0344357;82
11;0;0.00645179;82
11;1;0.0130011;82
17;0;0.0084759;82
17;1;0.0374934;82
3;0;0.00776625;82
3;1;0.0358699;82
21;0;0.00703931;82
21;1;0.0417852;82
12;0;0.0151141;82
12;1;0.0345214;82
42;0;-0.00686026;82
42;1;0.0471084;82
35;0;0.00701571;82
35;1;0.0394175;82
6;0;0.0124265;82
6;1;0.0547824;82
41;0;0.00965935;82
41;1;0.0417178;82
47;0;0.0010854;82
47;1;0.0495007;82
1;0;-0.00072521;82
1;1;0.0432212;82
37;0;0.0057379;82
37;1;0.041059;82
5;0;0.0147474;82
5;1;0.042373;82
20;0;0.0190979;82
20;1;0.059973;82
9;0;0.00909045;82
9;1;0.0468757;82
4;0;-0.00658703;82
4;1;0.04358;82
28;0;0.0107417;82
28;1;0.0196933;82
39;0;-0.00286192;82
39;1;0.048314;82
19;0;0.00388324;82
19;1;0.0408127;82
40;0;0.00721288;82
40;1;0.0295481;82
13;0;0.00151175;82
13;1;0.046027;82
30;0;0.00376701;82
30;1;0.0432212;82
23;0;0.000862241;82
23;1;0.0399949;82
16;0;-0.00653845;82
16;1;0.0417852;82
45;0;0.0226526;82
45;1;0.0523944;82
48;0;0.0254911;82
48;1;0.0707134;82
0;0;0.00501746;82
0;1;0.0472285;82
15;0;0.0414065;82
15;1;0.122607;82
2;0;0.00658703;82
2;1;0.0464236;82
26;0;-0.00647324;82
26;1;0.0293378;82
46;0;-0.0010854;82
46;1;0.0457369;82
3;0;0.00776625;83
3;1;0.0358699;83
46;0;-0.0010854;83
46;1;0.0457369;83
43;0;0.00997534;83
43;1;0.0168723;83
24;0;0.00886476;83
24;1;0.0309062;83
38;0;0.00286192;83
38;1;0.0459678;83
30;0;0.00376701;83
30;1;0.0432212;83
27;0;0.0075978;83
27;1;0.038324;83
15;0;0.0332753;83
15;1;0.0790271;83
31;0;-0.00299102;83
31;1;0.0429387;83
32;0;0.00299102;83
32;1;0.0435799;83
25;0;0.00647324;83
25;1;0.0185336;83
44;0;0.00857306;83
44;1;0.0344357;83
7;0;0.00509715;83
7;1;0.0496558;83
5;0;0.0147474;83
5;1;0.042373;83
23;0;0.000862241;83
23;1;0.0399949;83
6;0;0.00622946;83
6;1;0.0510721;83
20;0;0.0190979;83
20;1;0.059973;83
4;0;-0.00622946;83
4;1;0.04358;83
11;0;0.00645179;83
11;1;0.0130011;83
18;0;0.0161256;83
18;1;0.0511431;83
42;0;-0.00686026;83
42;1;0.0471084;83
12;0;0.0151141;83
12;1;0.0345214;83
10;0;-0.00195283;83
10;1;0.0495679;83
8;0;0.0243225;83
8;1;0.0838482;83
36;0;0.00903183;83
36;1;0.0412328;83
40;0;0.00721288;83
40;1;0.0295481;83
17;0;0.0084759;83
17;1;0.0374934;83
33;0;0.00718105;83
33;1;0.0356071;83
1;0;-0.00072521;83
1;1;0.0432212;83
14;0;0.00653845;83
14;1;0.0476508;83
21;0;0.00703931;83
21;1;0.0417852;83
37;0;0.0057379;83
37;1;0.041059;83
39;0;-0.00286192;83
39;1;0.048314;83
28;0;0.0107417;83
28;1;0.0196933;83
2;0;0.00658703;83
2;1;0.0464236;83
35;0;0.00701571;83
35;1;0.0394175;83
45;0;0.0153238;83
45;1;0.0167611;83
29;0;0.00947189;83
29;1;0.0271421;83
47;0;0.0010854;83
47;1;0.0495007;83
34;0;0.000692368;83
34;1;0.0476508;83
19;0;0.00388324;83
19;1;0.0408127;83
48;0;0.0214729;83
48;1;0.0541889;83
16;0;-0.00653845;83
16;1;0.0417852;83
26;0;-0.00647324;83
26;1;0.0293378;83
9;0;0.00909045;83
9;1;0.0468757;83
41;0;0.00965935;83
41;1;0.0417178;83
22;0;0.00565374;83
22;1;0.037789;83
0;0;0.00501746;83
0;1;0.0472285;83
13;0;0.00151175;83
13;1;0.046027;83
4;0;0.0021385;84
4;1;0.04358;84
35;0;0.00701571;84
35;1;0.0394175;84
27;0;0.0075978;84
27;1;0.038324;84
11;0;0.00645179;84
11;1;0.0130011;84
30;0;0.00376701;84
30;1;0.0432212;84
14;0;0.00653845;84
14;1;0.0476508;84
1;0;-0.00072521;84
1;1;0.0432212;84
36;0;0.00903183;84
36;1;0.0412328;84
13;0;0.00151175;84
13;1;0.046027;84
3;0;0.00776625;84
3;1;0.0358699;84
0;0;0.00501746;84
0;1;0.0472285;84
5;0;0.0168859;84
5;1;0.042373;84
29;0;0.00947189;84
29;1;0.0271421;84
31;0;-0.00299102;84
31;1;0.0429387;84
38;0;0.00286192;84
38;1;0.0459678;84
18;0;0.0307843;84
18;1;0.111116;84
41;0;0.00965935;84
41;1;0.0417178;84
26;0;-0.00647324;84
26;1;0.0293378;84
20;0;0.0190979;84
20;1;0.059973;84
19;0;0.00388324;84
19;1;0.0408127;84
24;0;0.00886476;84
24;1;0.0309062;84
33;0;0.00718105;84
33;1;0.0356071;84
44;0;0.00857306;84
44;1;0.0344357;84
23;0;0.000862241;84
23;1;0.0399949;84
10;0;-0.00195283;84
10;1;0.0495679;84
16;0;-0.00653845;84
16;1;0.0417852;84
43;0;0.00997534;84
43;1;0.0168723;84
48;0;0.0254911;84
48;1;0.0707134;84
22;0;0.00565374;84
22;1;0.037789;84
8;0;0.0326905;84
8;1;0.0838482;84
34;0;0.000692368;84
34;1;0.0476508;84
21;0;0.00703931;84
21;1;0.0417852;84
39;0;-0.00286192;84
39;1;0.048314;84
32;0;0.00299102;84
32;1;0.0435799;84
7;0;0.0134651;84
7;1;0.0496558;84
40;0;0.00721288;84
40;1;0.0295481;84
47;0;0.0010854;84
47;1;0.0495007;84
6;0;-0.0021385;84
6;1;0.0156695;84
2;0;0.00658703;84
2;1;0.0464236;84
25;0;0.00647324;84
25;1;0.0185336;84
15;0;0.0414065;84
15;1;0.122607;84
42;0;-0.00686026;84
42;1;0.0471084;84
9;0;0.00909045;84
9;1;0.0468757;84
17;0;0.0084759;84
17;1;0.0374934;84
28;0;0.0107417;84
28;1;0.0196933;84
46;0;-0.0010854;84
46;1;0.0457369;84
12;0;0.0151141;84
12;1;0.0345214;84
37;0;0.0057379;84
37;1;0.041059;84
45;0;0.0224504;84
45;1;0.0523944;84
10;0;-0.00195283;85
10;1;0.0495679;85
43;0;0.00997534;85
43;1;0.0168723;85
35;0;0.00701571;85
35;1;0.0394175;85
23;0;0.000862241;85
23;1;0.0399949;85
39;0;-0.00286192;85
39;1;0.048314;85
20;0;0.0190979;85
20;1;0.059973;85
48;0;0.0214729;85
48;1;0.0541889;85
38;0;0.00286192;85
38;1;0.0459678;85
40;0;0.00721288;85
40;1;0.0295481;85
45;0;0.0132389;85
45;1;0.0092777;85
24;0;0.00886476;85
24;1;0.0309062;85
15;0;0.0332753;85
15;1;0.0790271;85
0;0;0.00501746;85
0;1;0.0472285;85
47;0;0.0010854;85
47;1;0.0495007;85
3;0;0.00776625;85
3;1;0.0358699;85
29;0;0.00947189;85
29;1;0.0271421;85
26;0;-0.00647324;85
26;1;0.0293378;85
41;0;0.00965935;85
41;1;0.0417178;85
7;0;0.0134651;85
7;1;0.0496558;85
2;0;0.00658703;85
2;1;0.0464236;85
34;0;0.000692368;85
34;1;0.0476508;85
28;0;0.0107417;85
28;1;0.0196933;85
36;0;0.00903183;85
36;1;0.0412328;85
42;0;-0.00686026;85
42;1;0.0471084;85
37;0;0.0057379;85
37;1;0.041059;85
11;0;0.00645179;85
11;1;0.0130011;85
19;0;0.00388324;85
19;1;0.0408127;85
27;0;0.0075978;85
27;1;0.038324;85
18;0;0.0161256;85
18;1;0.0511431;85
4;0;0.0021385;85
4;1;0.04358;85
25;0;0.00647324;85
25;1;0.0185336;85
13;0;0.00151175;85
13;1;0.046027;85
9;0;0.00909045;85
9;1;0.0468757;85
44;0;0.00857306;85
44;1;0.0344357;85
30;0;0.00376701;85
30;1;0.0432212;85
33;0;0.00718105;85
33;1;0.0356071;85
12;0;0.0151141;85
12;1;0.0345214;85
14;0;0.00653845;85
14;1;0.0476508;85
31;0;-0.00299102;85
31;1;0.0429387;85
21;0;0.00703931;85
21;1;0.0417852;85
8;0;0.0326905;85
8;1;0.0838482;85
6;0;-0.0021385;85
6;1;0.0156695;85
5;0;0.0271026;85
5;1;0.135019;85
17;0;0.0084759;85
17;1;0.0374934;85
1;0;-0.00072521;85
1;1;0.0432212;85
16;0;-0.00653845;85
16;1;0.0417852;85
46;0;-0.0010854;85
46;1;0.0457369;85
32;0;0.00299102;85
32;1;0.0435799;85
22;0;0.00565374;85
22;1;0.037789;85
30;0;0.00376701;86
30;1;0.0432212;86
2;0;0.00658703;86
2;1;0.0464236;86
41;0;0.00965935;86
41;1;0.0417178;86
23;0;0.000862241;86
23;1;0.0399949;86
33;0;0.00718105;86
33;1;0.0356071;86
39;0;-0.00286192;86
39;1;0.048314;86
36;0;0.00903183;86
36;1;0.0412328;86
6;0;-0.0021385;86
6;1;0.0156695;86
12;0;0.0151141;86
12;1;0.0345214;86
14;0;0.00653845;86
14;1;0.0476508;86
26;0;-0.00647324;86
26;1;0.0293378;86
32;0;0.00299102;86
32;1;0.0435799;86
17;0;0.0084759;86
17;1;0.0374934;86
42;0;-0.00686026;86
42;1;0.0471084;86
37;0;0.0057379;86
37;1;0.041059;86
13;0;0.00151175;86
13;1;0.046027;86
8;0;0.0326905;86
8;1;0.0838482;86
38;0;0.00286192;86
38;1;0.0459678;86
20;0;0.0190979;86
20;1;0.0599729;86
24;0;0.00886476;86
24;1;0.0309062;86
48;0;0.0254911;86
48;1;0.0707134;86
44;0;0.00857306;86
44;1;0.0344357;86
21;0;0.00703931;86
21;1;0.0417852;86
1;0;-0.00072521;86
1;1;0.0432212;86
0;0;0.00501746;86
0;1;0.0472285;86
19;0;0.00388324;86
19;1;0.0408127;86
10;0;-0.00195283;86
10;1;0.0495679;86
31;0;-0.00299102;86
31;1;0.0429387;86
5;0;0.0168859;86
5;1;0.042373;86
25;0;0.00647324;86
25;1;0.0185336;86
28;0;0.0107417;86
28;1;0.0196933;86
11;0;0.00645179;86
11;1;0.0130011;86
34;0;0.000692368;86
34;1;0.0476508;86
4;0;0.0021385;86
4;1;0.04358;86
15;0;0.0414065;86
15;1;0.122607;86
7;0;0.0134651;86
7;1;0.0496558;86
22;0;0.00565374;86
22;1;0.037789;86
16;0;-0.00653845;86
16;1;0.0417852;86
46;0;-0.0010854;86
46;1;0.0457369;86
45;0;0.0224504;86
45;1;0.0523944;86
29;0;0.00947189;86
29;1;0.0271421;86
47;0;0.0010854;86
47;1;0.0495007;86
3;0;0.00776625;86
3;1;0.0358699;86
27;0;0.0075978;86
27;1;0.038324;86
43;0;0.00997534;86
43;1;0.0168723;86
40;0;0.00721288;86
40;1;0.0295481;86
18;0;0.0307843;86
18;1;0.111116;86
35;0;0.00701571;86
35;1;0.0394175;86
9;0;0.00909045;86
9;1;0.0468757;86
18;0;0.0161256;87
18;1;0.0511431;87
0;0;0.00501746;87
0;1;0.0472285;87
4;0;0.0021385;87
4;1;0.04358;87
7;0;0.00731802;87
7;1;0.0322512;87
32;0;0.00299102;87
32;1;0.0435799;87
37;0;0.0057379;87
37;1;0.041059;87
16;0;-0.00653845;87
16;1;0.0417852;87
47;0;0.0010854;87
47;1;0.0495007;87
35;0;0.00701571;87
35;1;0.0394175;87
13;0;0.00151175;87
13;1;0.046027;87
29;0;0.00947189;87
29;1;0.0271421;87
40;0;0.00721288;87
40;1;0.0295481;87
38;0;0.00286192;87
38;1;0.0459678;87
25;0;0.00647324;87
25;1;0.0185336;87
9;0;0.0135852;87
9;1;0.0468757;87
45;0;0.0132389;87
45;1;0.0092777;87
17;0;0.0084759;87
17;1;0.0374934;87
21;0;0.00703931;87
21;1;0.0417852;87
39;0;-0.00286192;87
39;1;0.048314;87
3;0;0.00776625;87
3;1;0.0358699;87
6;0;-0.0021385;87
6;1;0.0156695;87
27;0;0.0075978;87
27;1;0.038324;87
23;0;0.000862241;87
23;1;0.0399949;87
12;0;0.0151141;87
12;1;0.0345214;87
34;0;0.000692368;87
34;1;0.0476508;87
31;0;-0.00299102;87
31;1;0.0429387;87
8;0;0.0326905;87
8;1;0.0838482;87
46;0;-0.0010854;87
46;1;0.0457369;87
41;0;0.00965935;87
