### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 1000, TIMEINTERVAL = 10, NRUN = 500 ###

time; nVar; meanDU; param
920; 15.232; 1.96739; 0.025
930; 15.228; 1.96731; 0.025
940; 15.226; 1.96718; 0.025
950; 15.228; 1.96718; 0.025
960; 15.228; 1.96727; 0.025
970; 15.24; 1.96669; 0.025
980; 15.23; 1.96649; 0.025
990; 15.232; 1.96608; 0.025
0; 49.844; 31.3443; 0.05
10; 49.862; 23.267; 0.05
20; 49.604; 15.9098; 0.05
30; 44.77; 9.33678; 0.05
40; 36.086; 5.38588; 0.05
50; 28.45; 4.24404; 0.05
60; 24.566; 3.95922; 0.05
70; 23.59; 3.85853; 0.05
80; 23.196; 3.81343; 0.05
90; 23.05; 3.79367; 0.05
100; 22.972; 3.78388; 0.05
110; 22.934; 3.77543; 0.05
120; 22.91; 3.77078; 0.05
130; 22.908; 3.76723; 0.05
140; 22.91; 3.76478; 0.05
150; 22.892; 3.76351; 0.05
160; 22.9; 3.76327; 0.05
170; 22.906; 3.76229; 0.05
180; 22.91; 3.76151; 0.05
190; 22.91; 3.76061; 0.05
200; 22.902; 3.76016; 0.05
210; 22.91; 3.75992; 0.05
220; 22.918; 3.7591; 0.05
230; 22.92; 3.75829; 0.05
240; 22.91; 3.75792; 0.05
250; 22.92; 3.7578; 0.05
260; 22.924; 3.75718; 0.05
270; 22.926; 3.75657; 0.05
280; 22.928; 3.75645; 0.05
290; 22.934; 3.75531; 0.05
300; 22.938; 3.75412; 0.05
310; 22.932; 3.75326; 0.05
320; 22.94; 3.7529; 0.05
330; 22.944; 3.75216; 0.05
340; 22.95; 3.75196; 0.05
350; 22.958; 3.75151; 0.05
360; 22.962; 3.75086; 0.05
370; 22.966; 3.75053; 0.05
380; 22.968; 3.75; 0.05
390; 22.972; 3.74984; 0.05
400; 22.982; 3.7489; 0.05
410; 22.98; 3.7478; 0.05
420; 22.982; 3.7469; 0.05
430; 22.982; 3.74678; 0.05
440; 22.984; 3.7462; 0.05
450; 22.986; 3.74543; 0.05
460; 22.982; 3.74498; 0.05
470; 22.988; 3.74445; 0.05
480; 22.992; 3.744; 0.05
490; 22.988; 3.74388; 0.05
500; 22.982; 3.74376; 0.05
510; 22.992; 3.74331; 0.05
520; 22.994; 3.74314; 0.05
530; 23.002; 3.74282; 0.05
540; 23.008; 3.74216; 0.05
550; 23.006; 3.74147; 0.05
560; 23; 3.74139; 0.05
570; 23.018; 3.74033; 0.05
580; 23.012; 3.74; 0.05
590; 23.012; 3.73955; 0.05
600; 23.022; 3.73931; 0.05
610; 23.034; 3.73861; 0.05
620; 23.036; 3.73833; 0.05
630; 23.038; 3.73755; 0.05
640; 23.038; 3.73731; 0.05
650; 23.04; 3.73653; 0.05
660; 23.042; 3.736; 0.05
670; 23.044; 3.73547; 0.05
680; 23.04; 3.73518; 0.05
690; 23.052; 3.73482; 0.05
700; 23.058; 3.73449; 0.05
710; 23.062; 3.73388; 0.05
720; 23.06; 3.73351; 0.05
730; 23.072; 3.73282; 0.05
740; 23.088; 3.73261; 0.05
750; 23.082; 3.73229; 0.05
760; 23.08; 3.73176; 0.05
770; 23.088; 3.73057; 0.05
780; 23.094; 3.72988; 0.05
790; 23.096; 3.72959; 0.05
800; 23.098; 3.72902; 0.05
810; 23.096; 3.72853; 0.05
820; 23.102; 3.72763; 0.05
830; 23.096; 3.7269; 0.05
840; 23.102; 3.72625; 0.05
850; 23.102; 3.72425; 0.05
860; 23.102; 3.72347; 0.05
870; 23.098; 3.72314; 0.05
880; 23.1; 3.72278; 0.05
890; 23.108; 3.72155; 0.05
900; 23.102; 3.72074; 0.05
910; 23.1; 3.72053; 0.05
920; 23.096; 3.72025; 0.05
930; 23.106; 3.71996; 0.05
940; 23.106; 3.71976; 0.05
950; 23.114; 3.71902; 0.05
960; 23.124; 3.71808; 0.05
970; 23.128; 3.71698; 0.05
980; 23.122; 3.71616; 0.05
990; 23.126; 3.71563; 0.05
0; 49.852; 31.3561; 0.075
10; 49.854; 23.2205; 0.075
20; 49.606; 15.8729; 0.075
30; 44.752; 10.0307; 0.075
40; 36.84; 7.58433; 0.075
50; 32.092; 6.93861; 0.075
60; 30.454; 6.75739; 0.075
70; 29.976; 6.68082; 0.075
80; 29.786; 6.64714; 0.075
90; 29.724; 6.63163; 0.075
100; 29.69; 6.62331; 0.075
110; 29.676; 6.61849; 0.075
120; 29.664; 6.61617; 0.075
130; 29.656; 6.61359; 0.075
140; 29.652; 6.61184; 0.075
150; 29.658; 6.61098; 0.075
160; 29.674; 6.61045; 0.075
170; 29.676; 6.6098; 0.075
180; 29.678; 6.60886; 0.075
190; 29.688; 6.60775; 0.075
200; 29.7; 6.60702; 0.075
210; 29.7; 6.60649; 0.075
220; 29.71; 6.606; 0.075
230; 29.724; 6.60547; 0.075
240; 29.732; 6.60486; 0.075
250; 29.742; 6.60445; 0.075
260; 29.752; 6.60392; 0.075
270; 29.75; 6.60355; 0.075
280; 29.772; 6.60253; 0.075
290; 29.776; 6.60184; 0.075
300; 29.786; 6.60114; 0.075
310; 29.794; 6.60123; 0.075
320; 29.796; 6.60078; 0.075
330; 29.804; 6.59972; 0.075
340; 29.806; 6.59808; 0.075
350; 29.82; 6.59727; 0.075
360; 29.828; 6.59629; 0.075
370; 29.834; 6.59551; 0.075
380; 29.832; 6.59466; 0.075
390; 29.83; 6.59368; 0.075
400; 29.842; 6.5929; 0.075
410; 29.846; 6.59192; 0.075
420; 29.856; 6.59033; 0.075
430; 29.864; 6.58914; 0.075
440; 29.868; 6.5889; 0.075
450; 29.866; 6.5887; 0.075
460; 29.878; 6.58841; 0.075
470; 29.888; 6.58792; 0.075
480; 29.896; 6.58698; 0.075
490; 29.916; 6.58645; 0.075
