### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 1000, TIMEINTERVAL = 10, NRUN = 500 ###

time; nVar; meanDU; param
590; 22.524; 3.74159; 1
600; 22.54; 3.74098; 1
610; 22.536; 3.74057; 1
620; 22.542; 3.73992; 1
630; 22.542; 3.73914; 1
640; 22.536; 3.73886; 1
650; 22.55; 3.73873; 1
660; 22.542; 3.73849; 1
670; 22.552; 3.73816; 1
680; 22.546; 3.73739; 1
690; 22.548; 3.73714; 1
700; 22.558; 3.73625; 1
710; 22.554; 3.73523; 1
720; 22.546; 3.73457; 1
730; 22.552; 3.73355; 1
740; 22.558; 3.73347; 1
750; 22.554; 3.73261; 1
760; 22.562; 3.73208; 1
770; 22.564; 3.73176; 1
780; 22.566; 3.73131; 1
790; 22.568; 3.73033; 1
800; 22.57; 3.72976; 1
810; 22.576; 3.72927; 1
820; 22.576; 3.7291; 1
830; 22.58; 3.72808; 1
840; 22.582; 3.72755; 1
850; 22.594; 3.72665; 1
860; 22.59; 3.72559; 1
870; 22.592; 3.72506; 1
880; 22.596; 3.72457; 1
890; 22.596; 3.72437; 1
900; 22.602; 3.72425; 1
910; 22.61; 3.72351; 1
920; 22.616; 3.7231; 1
930; 22.628; 3.72257; 1
940; 22.632; 3.72253; 1
950; 22.642; 3.72221; 1
960; 22.652; 3.72159; 1
970; 22.652; 3.72106; 1
980; 22.66; 3.7209; 1
990; 22.666; 3.72008; 1
0; 49.85; 31.3663; 2
10; 49.854; 23.1606; 2
20; 49.57; 15.433; 2
30; 44.218; 8.84025; 2
40; 35.722; 5.25383; 2
50; 28.078; 4.14465; 2
60; 24.022; 3.81482; 2
70; 22.744; 3.68963; 2
80; 22.374; 3.62167; 2
90; 22.148; 3.59208; 2
100; 22.014; 3.5802; 2
110; 21.982; 3.57367; 2
120; 21.974; 3.56955; 2
130; 21.966; 3.56539; 2
140; 21.962; 3.56367; 2
150; 21.96; 3.56131; 2
160; 21.954; 3.55971; 2
170; 21.956; 3.55816; 2
180; 21.95; 3.55804; 2
190; 21.958; 3.55763; 2
200; 21.958; 3.55686; 2
210; 21.962; 3.55449; 2
220; 21.968; 3.55216; 2
230; 21.96; 3.55118; 2
240; 21.964; 3.55086; 2
250; 21.964; 3.54992; 2
260; 21.966; 3.54951; 2
270; 21.962; 3.54971; 2
280; 21.966; 3.54943; 2
290; 21.974; 3.5491; 2
300; 21.982; 3.54886; 2
310; 21.984; 3.54849; 2
320; 21.982; 3.54816; 2
330; 21.976; 3.54702; 2
340; 21.974; 3.54641; 2
350; 21.97; 3.54531; 2
360; 21.972; 3.54482; 2
370; 21.976; 3.54437; 2
380; 21.982; 3.54376; 2
390; 21.982; 3.54318; 2
400; 21.988; 3.54204; 2
410; 21.984; 3.54086; 2
420; 21.984; 3.54057; 2
430; 21.986; 3.54012; 2
440; 21.998; 3.53992; 2
450; 21.998; 3.53959; 2
460; 21.996; 3.53947; 2
470; 22.002; 3.53918; 2
480; 22.006; 3.53869; 2
490; 22.008; 3.53857; 2
500; 22.02; 3.53804; 2
510; 22.024; 3.53755; 2
520; 22.018; 3.53694; 2
530; 22.016; 3.53694; 2
540; 22.018; 3.53641; 2
550; 22.018; 3.536; 2
560; 22.024; 3.53539; 2
570; 22.024; 3.5351; 2
580; 22.022; 3.53473; 2
590; 22.036; 3.53412; 2
600; 22.034; 3.53367; 2
610; 22.038; 3.5331; 2
620; 22.052; 3.53253; 2
630; 22.054; 3.53004; 2
640; 22.05; 3.5291; 2
650; 22.048; 3.52833; 2
660; 22.056; 3.528; 2
670; 22.054; 3.5278; 2
680; 22.064; 3.526; 2
690; 22.052; 3.52392; 2
700; 22.052; 3.52343; 2
710; 22.064; 3.52302; 2
720; 22.068; 3.52257; 2
730; 22.076; 3.52224; 2
740; 22.08; 3.522; 2
750; 22.082; 3.52135; 2
760; 22.086; 3.52098; 2
770; 22.092; 3.52094; 2
780; 22.1; 3.52049; 2
790; 22.09; 3.52012; 2
800; 22.096; 3.51955; 2
810; 22.106; 3.51918; 2
820; 22.11; 3.51628; 2
830; 22.096; 3.51531; 2
840; 22.09; 3.51473; 2
850; 22.092; 3.51428; 2
860; 22.092; 3.51355; 2
870; 22.094; 3.51318; 2
880; 22.102; 3.51286; 2
890; 22.112; 3.512; 2
900; 22.114; 3.51163; 2
910; 22.118; 3.51143; 2
920; 22.118; 3.51122; 2
930; 22.118; 3.51135; 2
940; 22.112; 3.50947; 2
950; 22.114; 3.50873; 2
960; 22.108; 3.50837; 2
970; 22.116; 3.50775; 2
980; 22.114; 3.50694; 2
990; 22.122; 3.50608; 2
