### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.02, INSIDETRADELIMIT = 0.001, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 200, TIMEINTERVAL = 5, NRUN = 500 ###

time; nVar; meanDU; param
85; 40; 2.77298; 0.25
90; 37.95; 2.47735; 0.25
95; 35.944; 2.23984; 0.25
100; 34.16; 2.03625; 0.25
105; 32.482; 1.87796; 0.25
110; 30.93; 1.74465; 0.25
115; 29.568; 1.64971; 0.25
120; 28.4; 1.56996; 0.25
125; 27.426; 1.52261; 0.25
130; 26.666; 1.48482; 0.25
135; 26.2; 1.46514; 0.25
140; 25.86; 1.44625; 0.25
145; 25.67; 1.44175; 0.25
150; 25.536; 1.43065; 0.25
155; 25.43; 1.43082; 0.25
160; 25.366; 1.4238; 0.25
165; 25.308; 1.42625; 0.25
170; 25.282; 1.42057; 0.25
175; 25.26; 1.42429; 0.25
180; 25.262; 1.41935; 0.25
185; 25.252; 1.42376; 0.25
190; 25.256; 1.41898; 0.25
195; 25.248; 1.42335; 0.25
0; 50; 31.421; 0.5
5; 50.002; 29.1851; 0.5
10; 50.024; 26.8214; 0.5
15; 50.04; 24.5102; 0.5
20; 50.05; 22.2229; 0.5
25; 50.066; 19.9833; 0.5
30; 50.076; 17.7655; 0.5
35; 50.072; 15.5741; 0.5
40; 50.026; 13.4053; 0.5
45; 49.85; 11.2283; 0.5
50; 49.292; 9.05008; 0.5
55; 47.63; 6.91016; 0.5
60; 43.868; 4.94902; 0.5
65; 37.912; 3.43498; 0.5
70; 31.19; 2.5222; 0.5
75; 25.708; 2.06531; 0.5
80; 22.11; 1.82975; 0.5
85; 19.984; 1.71249; 0.5
90; 18.698; 1.62747; 0.5
95; 17.734; 1.58584; 0.5
100; 17.086; 1.54041; 0.5
105; 16.592; 1.51277; 0.5
110; 16.014; 1.472; 0.5
115; 15.484; 1.4469; 0.5
120; 15.01; 1.41457; 0.5
125; 14.672; 1.40518; 0.5
130; 14.448; 1.38812; 0.5
135; 14.316; 1.38682; 0.5
140; 14.206; 1.37424; 0.5
145; 14.094; 1.37571; 0.5
150; 14.028; 1.36461; 0.5
155; 13.948; 1.36543; 0.5
160; 13.874; 1.35437; 0.5
165; 13.804; 1.35686; 0.5
170; 13.76; 1.34861; 0.5
175; 13.728; 1.35367; 0.5
180; 13.71; 1.34706; 0.5
185; 13.706; 1.35286; 0.5
190; 13.708; 1.34633; 0.5
195; 13.702; 1.35233; 0.5
0; 50; 31.4221; 0.75
5; 50.004; 29.168; 0.75
10; 50.014; 26.8995; 0.75
15; 49.968; 24.6832; 0.75
20; 49.768; 22.488; 0.75
25; 49.288; 20.3093; 0.75
30; 48.42; 18.1177; 0.75
35; 46.866; 15.9063; 0.75
40; 44.726; 13.6613; 0.75
45; 41.862; 11.3732; 0.75
50; 37.936; 9.04318; 0.75
55; 33.056; 6.71073; 0.75
60; 27.312; 4.51706; 0.75
65; 20.752; 2.88424; 0.75
70; 14.838; 2.03571; 0.75
75; 11.294; 1.67722; 0.75
80; 9.472; 1.5251; 0.75
85; 8.652; 1.45278; 0.75
90; 8.22; 1.41535; 0.75
95; 8; 1.39686; 0.75
100; 7.864; 1.38302; 0.75
105; 7.748; 1.35996; 0.75
110; 7.466; 1.31527; 0.75
115; 6.96; 1.26792; 0.75
120; 6.522; 1.23959; 0.75
125; 6.314; 1.22776; 0.75
130; 6.154; 1.22037; 0.75
135; 6.1; 1.21857; 0.75
140; 6.07; 1.21473; 0.75
145; 6.04; 1.2129; 0.75
150; 6.008; 1.20796; 0.75
155; 5.98; 1.20477; 0.75
160; 5.93; 1.19857; 0.75
165; 5.872; 1.1971; 0.75
170; 5.832; 1.19347; 0.75
175; 5.804; 1.19376; 0.75
180; 5.786; 1.19147; 0.75
185; 5.78; 1.1931; 0.75
190; 5.772; 1.19078; 0.75
195; 5.772; 1.19257; 0.75
0; 50; 31.4277; 1
5; 50.006; 29.2025; 1
10; 49.654; 26.9569; 1
15; 47.864; 24.78; 1
20; 45.16; 22.63; 1
25; 41.994; 20.4976; 1
30; 38.668; 18.3451; 1
35; 35.168; 16.1805; 1
40; 31.574; 13.9764; 1
45; 27.778; 11.7581; 1
50; 23.79; 9.50053; 1
55; 19.706; 7.20747; 1
60; 15.518; 5.00118; 1
65; 11.248; 3.46494; 1
70; 7.934; 2.8811; 1
75; 6.66; 2.71612; 1
80; 6.382; 2.6509; 1
85; 6.264; 2.61192; 1
90; 6.168; 2.57939; 1
95; 6.09; 2.54853; 1
100; 5.984; 2.51131; 1
105; 5.832; 2.45698; 1
110; 5.464; 2.38012; 1
115; 4.88; 2.30873; 1
120; 4.334; 2.27347; 1
125; 4.102; 2.25849; 1
130; 4.022; 2.25212; 1
135; 3.998; 2.24873; 1
140; 3.99; 2.24657; 1
145; 3.974; 2.24473; 1
150; 3.954; 2.24298; 1
155; 3.942; 2.24029; 1
160; 3.882; 2.23698; 1
165; 3.828; 2.23441; 1
170; 3.798; 2.23318; 1
175; 3.782; 2.23208; 1
180; 3.776; 2.23131; 1
185; 3.77; 2.23118; 1
190; 3.768; 2.23118; 1
195; 3.77; 2.23057; 1
