### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 1000, TIMEINTERVAL = 10, NRUN = 500 ###

time; nVar; meanDU; param
520; 22.51; 3.76702; 0.25
530; 22.516; 3.766; 0.25
540; 22.516; 3.76535; 0.25
550; 22.514; 3.76461; 0.25
560; 22.512; 3.76416; 0.25
570; 22.518; 3.76331; 0.25
580; 22.522; 3.76306; 0.25
590; 22.52; 3.76249; 0.25
600; 22.526; 3.76229; 0.25
610; 22.538; 3.76188; 0.25
620; 22.536; 3.76196; 0.25
630; 22.536; 3.76179; 0.25
640; 22.544; 3.76143; 0.25
650; 22.54; 3.76106; 0.25
660; 22.55; 3.76033; 0.25
670; 22.552; 3.75996; 0.25
680; 22.556; 3.75926; 0.25
690; 22.562; 3.75898; 0.25
700; 22.566; 3.75882; 0.25
710; 22.568; 3.75849; 0.25
720; 22.574; 3.75804; 0.25
730; 22.568; 3.75735; 0.25
740; 22.576; 3.75714; 0.25
750; 22.588; 3.7571; 0.25
760; 22.6; 3.75608; 0.25
770; 22.602; 3.75539; 0.25
780; 22.6; 3.7549; 0.25
790; 22.602; 3.75465; 0.25
800; 22.6; 3.75477; 0.25
810; 22.608; 3.75433; 0.25
820; 22.602; 3.75437; 0.25
830; 22.606; 3.75384; 0.25
840; 22.612; 3.75363; 0.25
850; 22.616; 3.75314; 0.25
860; 22.622; 3.75237; 0.25
870; 22.626; 3.75147; 0.25
880; 22.618; 3.75061; 0.25
890; 22.624; 3.75053; 0.25
900; 22.636; 3.75016; 0.25
910; 22.632; 3.74971; 0.25
920; 22.634; 3.74898; 0.25
930; 22.628; 3.74816; 0.25
