### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 1000, TIMEINTERVAL = 10, NRUN = 500 ###

time; nVar; meanDU; param
850; 13.468; 2.93653; 25
860; 13.47; 2.93592; 25
870; 13.474; 2.93572; 25
880; 13.48; 2.93543; 25
890; 13.48; 2.93519; 25
900; 13.488; 2.93421; 25
910; 13.494; 2.93408; 25
920; 13.488; 2.93359; 25
930; 13.494; 2.93319; 25
940; 13.496; 2.93204; 25
950; 13.5; 2.93123; 25
960; 13.502; 2.93082; 25
970; 13.514; 2.93012; 25
980; 13.514; 2.92951; 25
990; 13.514; 2.92906; 25
0; 49.852; 31.3458; 50
10; 49.862; 23.2507; 50
20; 49.628; 15.8871; 50
30; 44.776; 9.28543; 50
40; 36.14; 5.35702; 50
50; 28.11; 4.22204; 50
60; 23.994; 3.93694; 50
70; 22.89; 3.83661; 50
80; 22.566; 3.79433; 50
90; 22.418; 3.77306; 50
100; 22.362; 3.76298; 50
110; 22.336; 3.75612; 50
120; 22.318; 3.75196; 50
130; 22.308; 3.75025; 50
140; 22.31; 3.7482; 50
150; 22.304; 3.74682; 50
160; 22.306; 3.74543; 50
170; 22.298; 3.74465; 50
180; 22.306; 3.74421; 50
190; 22.316; 3.74388; 50
200; 22.306; 3.74388; 50
210; 22.322; 3.74327; 50
220; 22.314; 3.74233; 50
230; 22.312; 3.74188; 50
240; 22.314; 3.74065; 50
250; 22.322; 3.74; 50
260; 22.334; 3.74012; 50
270; 22.344; 3.73988; 50
280; 22.348; 3.73947; 50
290; 22.346; 3.7389; 50
300; 22.35; 3.73833; 50
310; 22.356; 3.73743; 50
320; 22.356; 3.73698; 50
330; 22.36; 3.73653; 50
340; 22.362; 3.73559; 50
350; 22.362; 3.73535; 50
360; 22.358; 3.73506; 50
370; 22.366; 3.73457; 50
380; 22.366; 3.73437; 50
390; 22.368; 3.73319; 50
400; 22.368; 3.73249; 50
410; 22.36; 3.73204; 50
420; 22.358; 3.7318; 50
430; 22.366; 3.73049; 50
440; 22.364; 3.73; 50
450; 22.37; 3.72919; 50
460; 22.37; 3.72894; 50
470; 22.376; 3.72898; 50
480; 22.39; 3.72882; 50
490; 22.398; 3.72886; 50
500; 22.402; 3.72849; 50
510; 22.408; 3.72841; 50
520; 22.42; 3.72829; 50
530; 22.424; 3.72772; 50
540; 22.424; 3.72735; 50
550; 22.426; 3.72706; 50
560; 22.428; 3.72649; 50
570; 22.43; 3.72625; 50
580; 22.436; 3.72563; 50
590; 22.442; 3.72547; 50
600; 22.446; 3.72527; 50
610; 22.454; 3.72506; 50
620; 22.462; 3.72494; 50
630; 22.468; 3.72461; 50
640; 22.47; 3.72388; 50
650; 22.47; 3.72347; 50
660; 22.482; 3.7231; 50
670; 22.48; 3.72237; 50
680; 22.484; 3.722; 50
690; 22.484; 3.72069; 50
700; 22.482; 3.71902; 50
710; 22.49; 3.71824; 50
720; 22.486; 3.71767; 50
730; 22.492; 3.71739; 50
740; 22.498; 3.716; 50
750; 22.498; 3.71518; 50
760; 22.502; 3.71453; 50
770; 22.498; 3.71396; 50
780; 22.504; 3.71347; 50
790; 22.508; 3.7131; 50
800; 22.514; 3.71241; 50
810; 22.526; 3.71159; 50
820; 22.518; 3.71135; 50
830; 22.528; 3.71041; 50
840; 22.516; 3.71004; 50
850; 22.52; 3.70943; 50
860; 22.528; 3.70845; 50
870; 22.522; 3.708; 50
880; 22.52; 3.70616; 50
890; 22.52; 3.70527; 50
900; 22.508; 3.70498; 50
910; 22.512; 3.70465; 50
920; 22.506; 3.70408; 50
930; 22.506; 3.70339; 50
940; 22.51; 3.70274; 50
950; 22.508; 3.70192; 50
960; 22.514; 3.70147; 50
970; 22.526; 3.70114; 50
980; 22.52; 3.70061; 50
990; 22.532; 3.6998; 50
0; 74.616; 36.0548; 75
10; 74.618; 26.8931; 75
20; 74.016; 18.6423; 75
30; 65.644; 11.0256; 75
40; 51.812; 6.08339; 75
50; 39.252; 4.61486; 75
60; 33.202; 4.28527; 75
70; 31.602; 4.18188; 75
80; 31.086; 4.13302; 75
90; 30.836; 4.10686; 75
100; 30.724; 4.09416; 75
110; 30.668; 4.08653; 75
120; 30.638; 4.08155; 75
130; 30.626; 4.07735; 75
140; 30.604; 4.07306; 75
150; 30.594; 4.07188; 75
160; 30.602; 4.07078; 75
170; 30.602; 4.07025; 75
180; 30.61; 4.06902; 75
190; 30.598; 4.06808; 75
200; 30.606; 4.06763; 75
210; 30.606; 4.06735; 75
220; 30.61; 4.06637; 75
230; 30.604; 4.06568; 75
240; 30.606; 4.06486; 75
250; 30.608; 4.06461; 75
260; 30.612; 4.06425; 75
270; 30.614; 4.06331; 75
280; 30.61; 4.06286; 75
290; 30.606; 4.06237; 75
300; 30.602; 4.06135; 75
310; 30.596; 4.06053; 75
320; 30.598; 4.05931; 75
330; 30.596; 4.05759; 75
340; 30.598; 4.0569; 75
350; 30.6; 4.05662; 75
360; 30.602; 4.05539; 75
370; 30.596; 4.05417; 75
380; 30.598; 4.054; 75
390; 30.596; 4.05347; 75
400; 30.6; 4.05229; 75
410; 30.588; 4.05192; 75
420; 30.596; 4.05106; 75
430; 30.594; 4.0507; 75
440; 30.592; 4.04992; 75
450; 30.602; 4.04972; 75
460; 30.606; 4.04898; 75
470; 30.61; 4.04874; 75
480; 30.608; 4.04833; 75
490; 30.622; 4.04723; 75
500; 30.62; 4.04555; 75
510; 30.604; 4.04433; 75
520; 30.602; 4.04286; 75
530; 30.602; 4.04196; 75
540; 30.6; 4.03939; 75
550; 30.596; 4.03567; 75
560; 30.59; 4.03453; 75
570; 30.584; 4.03388; 75
580; 30.592; 4.03376; 75
590; 30.59; 4.03274; 75
600; 30.592; 4.03225; 75
610; 30.598; 4.03188; 75
620; 30.594; 4.03147; 75
630; 30.598; 4.03021; 75
640; 30.602; 4.02927; 75
650; 30.59; 4.0278; 75
660; 30.588; 4.02702; 75
670; 30.584; 4.02649; 75
680; 30.586; 4.02604; 75
690; 30.586; 4.02486; 75
700; 30.582; 4.02416; 75
710; 30.584; 4.02355; 75
720; 30.582; 4.02298; 75
730; 30.586; 4.02208; 75
740; 30.582; 4.02082; 75
750; 30.592; 4.0198; 75
760; 30.592; 4.01923; 75
770; 30.598; 4.01882; 75
780; 30.6; 4.01788; 75
790; 30.596; 4.01788; 75
800; 30.594; 4.01665; 75
810; 30.588; 4.01461; 75
820; 30.598; 4.0127; 75
830; 30.598; 4.0118; 75
840; 30.598; 4.01127; 75
850; 30.606; 4.01049; 75
860; 30.602; 4.01; 75
870; 30.604; 4.00923; 75
880; 30.604; 4.0078; 75
890; 30.598; 4.00723; 75
900; 30.596; 4.00653; 75
910; 30.6; 4.00547; 75
920; 30.596; 4.00437; 75
930; 30.588; 4.00343; 75
940; 30.588; 4.00266; 75
950; 30.584; 4.00229; 75
960; 30.594; 4.0018; 75
970; 30.582; 4.00115; 75
980; 30.584; 4.00074; 75
990; 30.594; 3.99955; 75
0; 99.294; 38.7838; 100
10; 99.296; 28.9794; 100
20; 98.194; 20.2198; 100
30; 85.676; 12.0516; 100
40; 66.8; 6.45241; 100
50; 49.322; 4.8031; 100
60; 40.716; 4.46262; 100
70; 38.738; 4.35535; 100
80; 38.088; 4.3082; 100
90; 37.792; 4.27759; 100
100; 37.58; 4.26167; 100
110; 37.47; 4.25351; 100
120; 37.408; 4.24706; 100
130; 37.37; 4.24122; 100
140; 37.34; 4.23694; 100
150; 37.338; 4.23482; 100
160; 37.342; 4.23294; 100
170; 37.338; 4.23188; 100
180; 37.344; 4.23127; 100
190; 37.344; 4.23082; 100
200; 37.346; 4.22971; 100
210; 37.336; 4.2289; 100
220; 37.35; 4.22784; 100
230; 37.344; 4.2271; 100
240; 37.334; 4.22641; 100
250; 37.334; 4.22526; 100
260; 37.328; 4.22388; 100
270; 37.322; 4.22318; 100
280; 37.326; 4.22212; 100
290; 37.314; 4.22118; 100
300; 37.314; 4.22037; 100
310; 37.316; 4.21951; 100
320; 37.294; 4.21845; 100
330; 37.298; 4.21775; 100
340; 37.294; 4.21722; 100
350; 37.304; 4.21694; 100
360; 37.296; 4.21624; 100
370; 37.294; 4.21547; 100
380; 37.298; 4.21457; 100
390; 37.3; 4.21424; 100
400; 37.302; 4.21392; 100
410; 37.302; 4.21326; 100
420; 37.306; 4.21261; 100
430; 37.306; 4.21229; 100
440; 37.308; 4.21122; 100
450; 37.304; 4.21037; 100
460; 37.302; 4.20886; 100
470; 37.296; 4.20747; 100
480; 37.286; 4.20677; 100
490; 37.286; 4.20665; 100
500; 37.294; 4.20575; 100
510; 37.29; 4.20526; 100
520; 37.288; 4.20424; 100
530; 37.296; 4.20277; 100
540; 37.286; 4.20147; 100
550; 37.284; 4.20037; 100
560; 37.296; 4.19992; 100
570; 37.292; 4.19935; 100
580; 37.288; 4.19902; 100
590; 37.302; 4.19824; 100
600; 37.312; 4.19673; 100
610; 37.306; 4.19514; 100
620; 37.306; 4.19416; 100
630; 37.298; 4.19306; 100
640; 37.292; 4.19224; 100
650; 37.286; 4.19155; 100
660; 37.268; 4.19069; 100
670; 37.268; 4.19012; 100
680; 37.258; 4.18906; 100
690; 37.256; 4.18836; 100
700; 37.258; 4.18694; 100
710; 37.242; 4.18587; 100
720; 37.244; 4.18461; 100
730; 37.244; 4.18334; 100
740; 37.238; 4.18236; 100
750; 37.236; 4.18151; 100
760; 37.242; 4.1793; 100
770; 37.218; 4.17808; 100
780; 37.214; 4.17771; 100
790; 37.216; 4.17702; 100
800; 37.224; 4.176; 100
810; 37.22; 4.17575; 100
820; 37.22; 4.17477; 100
830; 37.216; 4.17469; 100
840; 37.222; 4.17424; 100
850; 37.222; 4.17339; 100
860; 37.224; 4.17253; 100
870; 37.22; 4.172; 100
880; 37.226; 4.17192; 100
890; 37.234; 4.1711; 100
900; 37.22; 4.17077; 100
910; 37.224; 4.17049; 100
920; 37.232; 4.16988; 100
930; 37.232; 4.16955; 100
940; 37.236; 4.16885; 100
950; 37.236; 4.16881; 100
960; 37.242; 4.16845; 100
970; 37.248; 4.16808; 100
980; 37.25; 4.16575; 100
990; 37.246; 4.16371; 100
